MNDWI,NDBI,ARVI,secondary_x,unclassified_x,tertiary_y,min,max,CO_column_number_density,H2O_column_number_density,LST_Day_1km,mean_y,Grassland_y,Barren Sparse Vegetation_y,Trees_x.1
-1.2650779842393347,0.27365960384988386,1.2164323228726721,-0.1564142389916499,-0.19519964408284515,-0.3271558876841496,-0.10710906420008418,-0.30350627821458026,-0.1523472086202183,-0.6215465730692785,-0.4169002889956731,-0.1944025635371066,-0.5127932113458173,-0.3192492205304247,1.500190707724378
-1.4322997797053914,0.47623251500844027,1.3226754546335113,0.41249574629105457,-0.6144494975380909,-0.3430751536332885,-0.07515328152731769,-0.27365319691565165,0.33756351601247964,-0.2099399838941502,0.10565413339247426,-0.29179399395433236,-0.48000996791636297,-0.3192492205304247,-0.07764235378926591
-1.2093946887797635,-0.032228298019439015,1.4263480630887866,-0.49776023016127263,-0.32859732472769604,0.522755524418288,-0.06387131610156002,-0.294544322568023,0.2057227938369993,-0.4867792300188011,-0.4399316014845528,1.193350112883676,-0.6039716071339871,-0.3192492205304247,-0.25545584438910424
-1.3055751078477096,-0.0571137665527174,1.5573886639437498,-0.49776023016127263,2.606151649459024,-0.8987471203309144,-0.08240144900209409,-0.29712141728170416,0.3931844116402419,-0.15530291204767546,-0.24789052333753245,0.6398499797610667,-0.6039716071339871,-0.3192492205304247,0.3790760472416642
-0.7083079670709967,0.2632782465047629,0.42147967100370853,-0.49776023016127263,-0.1380292095207662,0.5560988891625975,-0.10779288139588793,-0.16720951324406128,-1.811813037302343,-2.776784015150164,-2.011972567039081,1.2530925203463366,-0.5025484477741128,-0.3192492205304247,0.024069747724300726
-0.7184885275197549,0.030338326104937512,0.7280568243571427,-0.49776023016127263,-0.5763358744967049,-0.8987471203309144,-0.0872196472566405,-0.30348776895886187,-0.8317075834143477,-1.6816503519284114,-1.2053975344830188,1.2881104851040608,-0.6039716071339871,-0.3192492205304247,0.04694800704075122
-0.9348420660232835,0.45523711068985534,0.6800559970666957,-0.49776023016127263,5.350332508438814,0.7986649450946419,-0.04571972560007903,3.4563957027574244,0.7953851566041559,0.16645609871240333,0.07351991699788296,0.0755503786614288,-0.6039716071339871,-0.3192492205304247,0.3009083151226808
-1.0360768999730663,0.231401792906532,1.0187313760413292,-0.49776023016127263,2.434640345772787,0.7783142369462587,-0.06217846679234672,0.07528228856711346,0.5039585923791395,0.19722164672860518,-0.03722499477766543,0.07426423304829627,-0.5845065563477486,-0.3192492205304247,0.7109787625993116
-1.0832593270277724,0.9620639361555504,0.4323802878726179,-0.49776023016127263,-0.2523700786449241,-0.8987471203309144,-0.013381497782488875,-0.28121157313830136,0.9713710621993457,0.0019800809167782175,0.14077322088567296,-0.06354404744330278,-0.6039716071339871,-0.3192492205304247,-0.31433727555138985
-0.6396921991239,0.14701642898587206,0.7125386769078406,-0.49776023016127263,0.8338681780345761,-0.30905099802505137,-0.05181879552280696,-0.3021209454641556,1.0555402675297252,0.3407861766149887,0.055494955192845176,-0.07930129998067671,-0.6039716071339871,-0.3192492205304247,-0.09721420466254442
-1.3439546387746415,1.1021826134858663,0.5022854934778676,2.005443705082627,0.5289591937034883,-0.2234959713199311,-0.0429494724469237,-0.0757197775328326,0.5446530852511503,0.15055510281604653,0.7144285060393245,-0.8584301024792177,-0.5127932113458173,0.22002718117055053,-0.32501346775067796
-1.2107360651783354,1.189475175098846,0.33221358651005184,-0.49776023016127263,0.39556151305863746,-0.8987471203309144,-0.022313608215818403,-0.27266232666064366,0.6589322818771783,-0.032769575291830146,0.28895095966895057,-0.909418336411746,-0.6039716071339871,-0.3192492205304247,-0.2605542083542371
-1.2765647660379456,0.13545725220177993,1.3418058168528684,0.6400597404041364,-0.6335063090587838,-0.6614582743891901,-0.05308314604879198,-0.16095041346591502,0.6024552464064732,-0.016906203984856375,0.14661636434623826,-0.13798522398373764,-0.6039716071339871,-0.3113186852112927,-0.3608603659148934
-0.049078479491022876,0.18328331389493746,-0.2609135502621092,0.5262777433475955,-0.21425645560353815,2.0367584936917233,-0.014235432591291505,-0.18324978124417401,0.8958285832382139,0.24766249332021706,0.3100910694309081,-0.49592879674570184,-0.6039716071339871,-0.3192492205304247,-0.23366475148232677
0.02183053050625803,-0.1262990241108661,0.027915974150001927,-0.49776023016127263,1.3674589006139797,1.9555468335622936,-0.06001398954101243,-0.2254903022012382,1.151438244877156,0.5984870227205732,0.23017615331224234,-0.44727460956413717,-0.4216148155576474,-0.23994386733910483,0.07027457972623348
0.14514153024951257,-0.5682564420836026,0.26756513281029154,-0.49776023016127263,0.5099023821827954,-0.3442885015953783,-0.04762951226287983,-0.2611416796457798,0.8776247808909252,0.3247306489437906,-0.1160169733188105,-0.7410906589039744,0.7421903261879808,-0.3192492205304247,0.8066740677796883
1.899383640188386,-0.9964480863210187,-1.1012647605072599,0.07114975512143189,0.5289591937034883,2.398461741786311,-0.07580682447819312,-0.16303954633939713,0.5123968992166864,0.7428345544840272,-0.3042123391065293,-1.538385420108814,1.7420792507863376,1.1201429398920313,2.4552983282945346
-0.6813790918593626,0.8233558161183788,-0.002269653040688756,0.7538417374606773,-0.2523700786449241,2.771679119079094,-0.028938555691575378,-0.25905771194108523,0.9351374361234536,0.15784113801448438,0.38145164937065545,-0.40453794577193025,-0.6039716071339871,-0.3192492205304247,0.48651887599017346
0.12956343804699402,-0.6995883491281106,0.34734739434449385,-0.49776023016127263,0.7385841204311112,0.9794469036684801,-0.03477639054833005,-0.17746077698177054,0.9435585513978911,0.49426726098938184,-0.027097633494457523,-0.7573653262886876,0.06296250138397423,-0.09719423159472901,0.33869539517464603
1.669436372621091,-1.3787860088486965,-0.5952668505668666,0.29871374923451366,0.967265858679427,-0.8173903405904621,-0.06672924255002609,0.2739175834670314,0.6574042957478465,0.6630260927822087,-0.3158579606743869,-1.476962765629624,1.3322887079181587,4.379592956055279,6.8556438292523625
1.9118492068754032,-1.2067016119093585,-1.0088692007848523,-0.1564142389916499,0.3383910784965585,0.15855102387126208,-0.07090165422554001,-0.23172085738320058,0.5055677226863567,0.5469686050585585,-0.3245989565028056,-1.9283480120323226,1.3589250932045902,1.0011849101050516,4.630300891990188
0.6585086926982047,-0.5077858571958487,-0.19142757005975747,-0.2701962360481908,-0.385767759289775,-0.8987471203309144,-0.059314469727059074,-0.12427685925249078,1.1757423014788575,0.5009004280386374,0.2772722651546894,-0.43285612977772586,0.8302952929046395,0.06538174244747678,-0.08637109555747324
0.48726866617248343,-0.47056388384232023,-0.12845789749499148,1.4365337197999226,0.1859365863310146,0.2992630800930928,-0.06147619132204599,-0.24731389491732472,0.9860437174835743,0.5190492609637863,0.1458802626623413,-0.7171867965485526,0.3446934996058472,0.1050344190431367,0.6207195490581326
0.018671395330255382,-0.20881771084099818,0.19992042083320957,1.5503157168564636,0.4717887591414094,-0.8987471203309144,-0.04859206971190003,-0.28070798395674806,0.9620085369289328,0.8321905660613887,0.1552191643003129,-0.3580485071577677,-0.1245166719782177,-0.3192492205304247,-0.18934325097566085
