r101,r102,r103,ds_desa,ds_kelurahan,ds_upt,ds_nagari,jml_desa,ds_peta,ds_sls,jml_sls,ds_puncak,ds_lereng,ds_dataran,ds_lembah,ds_mukim,ds_tki,jml_tki_laki,jml_tki_perem,jml_tki,ds_agen_tki,jml_pln,jml_non_pln,jml_non_listrik,jml_klrg,ds_listrik,ds_tnhlongsor,ds_banjir,ds_bandang,ds_gempa,ds_tsunami,ds_pasang,ds_topan,ds_erupsi,ds_kebakaran,ds_kekeringan,ds_abrasi,jml_paud,jml_sdmi,jml_smp,jml_sma,jml_pt,jml_ponpes,ds_paud,ds_sdmi,ds_smp,ds_sma,ds_pt,ds_ponpes,rs,rs_bersalin,pkm_inap,pkm_noninap,pustu,poli,praktik_dr,rmh_bersalin,praktik_bdn,pokesdes,polindes,apotik,toko_obat,ds_rs,ds_rs_bersalin,ds_pkm_inap,ds_pkm_noninap,ds_pustu,ds_poli,ds_praktik_dr,ds_praktik_bdn,ds_pokesdes,ds_polindes,ds_apotik,ds_toko_obat,posyandu,dokter_stay,nakes_stay,ds_dokter_stay,ds_nakes_stay,ds_bdd_stay,ds_paraji_stay,ds_diare,ds_db,ds_campak,ds_malaria,ds_sars,ds_hepatitis,ds_difteri,ds_covid,ds_rawanpangan,jml_diare,jml_db,jml_campak,jml_malaria,jml_sars,jml_hepatitis,jml_difteri,jml_covid,jml_rawanpangan,ds_gizi,jml_gizi,ds_sktm,jml_sktm,ds_buta,jml_buta,ds_tuli,jml_tuli,ds_bisu,jml_bisu,ds_bisutuli,jml_bisutuli,ds_daksa,jml_daksa,ds_grahita,jml_grahita,ds_laras,jml_laras,ds_ganda,jml_ganda,ds_rpt,ds_rth,ds_rtnh,ds_diskotik,ds_transport,ds_jlnaspal,ds_angkum,ds_tlpkabel,jml_tlpkabel,ds_ponsel,ds_warnet,ds_sinyal,ds_kantorpos,ds_posling,ds_jasakirim,ds_kulit,jml_kulit,ds_furnitur,jml_furnitur,ds_logam,jml_logam,ds_tekstil,jml_tekstil,ds_konveksi,jml_konveksi,ds_galian,jml_galian,ds_kayu,jml_kayu,ds_mknan,jml_mknan,ds_minuman,jml_minuman,ds_tembakau,jml_tembakau,ds_kertas,jml_kertas,ds_sentraind,jml_sentraind,ds_lik,jml_lik,ds_pik,jml_pik,ds_agenmitan,ds_agenlpg,ds_bup,jml_bup,ds_bus,jml_bus,ds_bpr,jml_bpr,ds_kud,jml_kud,ds_kopinkra,jml_konpikra,ds_kospin,jml_kospin,ds_lainnya,jml_lainnya,ds_koperasi,jml_koperasi,ds_toko,jml_toko,ds_permanen,jml_permanen,ds_semipermanen,jml_semipermanen,ds_nonpermanen,jml_nonpermanen,ds_swalayan,jml_swalayan,ds_restoran,jml_restoran,ds_wrgmkn,jml_wrgmkn,ds_hotel,jml_hotel,ds_losmen,jml_losmen,ds_kelontong,jml_kelontong,ds_faskur,ds_faskppe,ds_faskuk,ds_faskube,ds_bmt,ds_pegadaian,ds_atm,ds_bengkel,ds_salon,ds_travel,ds_agenbank,P_desa,P_kelurahan,P_upt,P_nagari,P_peta,P_sls,P_puncak,P_lereng,P_dataran,P_lembah,P_mukim,P_tki,P_agen_tki,P_listrik,P_tnhlongsor,P_banjir,P_bandang,P_gempa,P_tsunami,P_pasang,P_topan,P_erupsi,P_kebakaran,P_kekeringan,P_abrasi,P_paud,P_sdmi,P_smp,P_sma,P_pt,P_ponpes,P_rs,P_rs_bersalin,P_pkm_inap,P_pkm_noninap,P_pustu,P_poli,P_praktik_dr,P_praktik_bdn,P_pokesdes,P_polindes,P_apotik,P_toko_obat,P_dokter_stay,P_nakes_stay,P_bdd_stay,P_paraji_stay,P_diare,P_db,P_campak,P_malaria,P_sars,P_hepatitis,P_difteri,P_covid,P_rawanpangan,P_gizi,P_sktm,P_buta,P_tuli,P_bisu,P_bisutuli,P_daksa,P_grahita,P_laras,P_ganda,P_rpt,P_rth,P_rtnh,P_diskotik,P_transport,P_jlnaspal,P_angkum,P_tlpkabel,P_ponsel,P_warnet,P_sinyal,P_kantorpos,P_posling,P_jasakirim,P_kulit,P_furnitur,P_logam,P_tekstil,P_konveksi,P_galian,P_kayu,P_mknan,P_minuman,P_tembakau,P_kertas,P_sentraind,P_lik,P_pik,P_agenmitan,P_agenlpg,P_bup,P_bus,P_bpr,P_kud,P_kopinkra,P_kospin,P_lainnya,P_koperasi,P_toko,P_permanen,P_semipermanen,P_nonpermanen,P_swalayan,P_restoran,P_wrgmkn,P_hotel,P_losmen,P_kelontong,P_faskur,P_faskppe,P_faskuk,P_faskube,P_bmt,P_pegadaian,P_atm,P_bengkel,P_salon,P_travel,P_agenbank,R_sls,R_tki_laki,R_tki_perem,R_tki,R_pln,R_non_pln,R_non_listrik,R_klrg,R_paud,R_sdmi,R_smp,R_sma,R_pt,R_ponpes,R_rs,R_rs_bersalin,R_pkm_inap,R_pkm_noninap,R_pustu,R_poli,R_praktik_dr,R_rmh_bersalin,R_praktik_bdn,R_pokesdes,R_polindes,R_apotik,R_toko_obat,R_posyandu,R_dokter_stay,R_nakes_stay,R_diare,R_db,R_campak,R_malaria,R_sars,R_hepatitis,R_difteri,R_covid,R_rawanpangan,R_gizi,R_sktm,R_buta,R_tuli,R_bisu,R_bisutuli,R_daksa,R_grahita,R_laras,R_ganda,R_tlpkabel,R_kulit,R_furnitur,R_logam,R_tekstil,R_konveksi,R_galian,R_kayu,R_mknan,R_minuman,R_tembakau,R_kertas,R_sentraind,R_lik,R_pik,R_bup,R_bus,R_bpr,R_kud,R_konpinkra,R_kospin,R_lainnya,R_koperasi,R_toko,R_permanen,R_semipermanen,R_nonpermanen,R_swalayan,R_restoran,R_wrgmkn,R_hotel,R_losmen,R_kelontong,C_sls,C_,C_paud,C_sdmi,C_smp,C_sma,C_pt,C_ponpes,C_rs,C_rs_bersalin,C_pkm_inap,C_pkm_noninap,C_pustu,C_poli,C_praktik_dr,C_rmh_bersalin,C_praktik_bdn,C_pokesdes,C_polindes,C_apotik,C_toko_obat,C_dokter_stay,C_nakes_stay,C_kulit,C_furnitur,C_logam,C_tekstil,C_konveksi,C_galian,C_kayu,C_mknan,C_minuman,C_tembakau,C_kertas,C_sentraind,C_lik,C_pik,C_bup,C_bus,C_bpr,C_kud,C_konpikra,C_kospin,C_lainnya,C_koperasi,C_toko,C_permanen,C_semipermanen,C_nonpermanen,C_swalayan,C_restoran,C_wrgmkn,C_hotel,C_losmen,C_kelontong,Kecamatan,MNDWI,NDWI,BUI,NDBI,NDTI,UI,VIBI,ARVI,EVI,GNDVI,LAI,NDVI,SAVI,SIPI,residential_x,secondary_x,service_x,tertiary_x,track_x,unclassified_x,living_street_x,footway_x,path_x,motorway_x,motorway_link_x,services_x,trunk_x,trunk_link_x,primary_x,proposed_x,construction_x,secondary_link_x,primary_link_x,tertiary_link_x,pedestrian_x,raceway_x,cycleway_x,steps_x,corridor_x,road_x,residential_y,secondary_y,service_y,tertiary_y,track_y,unclassified_y,living_street_y,footway_y,path_y,motorway_y,motorway_link_y,services_y,trunk_y,trunk_link_y,primary_y,proposed_y,construction_y,secondary_link_y,primary_link_y,tertiary_link_y,pedestrian_y,raceway_y,cycleway_y,steps_y,corridor_y,road_y,sum,min,max,mean_x,median,std,CO_column_number_density,H2O_column_number_density,NO2_column_number_density,SO2_column_number_density,geo_id,rwi_weight,LST_Day_1km,mean_y,Trees_x,Grassland_x,Cropland_x,Built-up_x,Shrubland_x,Barren Sparse Vegetation_x,Open Water_x,Herbaceous Wetland_x,Mangroves_x,Trees_y,Grassland_y,Cropland_y,Built-up_y,Shrubland_y,Barren Sparse Vegetation_y,Open Water_y,Herbaceous Wetland_y,Mangroves_y,Trees_x.1,Crops_x,Shrub and Scrub_x,Built Area_x,Cloud_x,Water_x,Grass_x,Flooded Vegetation_x,Bare Ground_x,Trees_y.1,Crops_y,Shrub and Scrub_y,Built Area_y,Cloud_y,Water_y,Grass_y,Flooded Vegetation_y,Bare Ground_y
16,1,52,22,0,0,0,22,21,22,178,0,0,22,0,0,2,0,3,3,0,7562,292,293,8147,22,0,1,0,0,0,0,1,0,1,1,0,25,22,7,3,0,0,22,20,6,3,0,0,0,0,1,0,1,0,0,0,18,18,0,0,1,0,0,1,0,1,0,0,16,18,0,0,1,29,0,70,0,3,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,228,7,9,11,62,12,62,6,12,10,32,7,19,8,28,3,4,1,1,0,0,22,22,21,0,0,22,22,22,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,20,71,0,0,0,0,22,422,18,0,1,0,0,0,0,16,0,0,7,100.0,0.0,0,0,95.454545,100,0.0,0.0,100.0,0.0,0.0,9.090909,0.0,100.0,0.0,4.545455,0.0,0.0,0,0.0,4.545455,0,4.545455,4.545455,0.0,100.0,90.909091,27.272727,13.636364,0.0,0.0,0.0,0.0,4.545455,0.0,4.545455,0.0,0.0,72.727273,81.818182,0.0,0.0,4.545455,0.0,13.636364,90.909091,40.909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.363636,31.818182,50.0,54.545455,27.272727,45.454545,31.818182,36.363636,13.636364,4.545455,4.545455,0.0,0.0,100.0,100.0,95.454545,0.0,100.0,100,100.0,0.0,0.0,4.545455,0.0,4.545455,0.0,0.0,0.0,0.0,0.0,4.545455,0.0,0.0,0.0,0.0,0.0,0.0,95.454545,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.727273,0.0,0.0,0.0,90.909091,0.0,0.0,100.0,81.818182,0.0,4.545455,0.0,0.0,0.0,0.0,72.727273,0.0,0.0,31.818182,8.090909,0.0,0.136364,0.136364,343.727273,13.272727,13.318182,370.318182,1.136364,1.0,0.318182,0.136364,0.0,0.0,0.0,0.0,0.045455,0.0,0.045455,0.0,0.0,0.0,0.818182,0.818182,0.0,0.0,0.045455,1.318182,0.0,3.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.363636,0.409091,2.818182,2.818182,0.545455,1.454545,0.863636,1.272727,0.181818,0.0,0.0,0.045455,0.0,0.0,0.0,0.0,0.0,0.045455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227273,0.0,0.0,0.0,3.227273,0.0,0.0,19.181818,0,370.318182,0,0,1163.857143,2715.666667,0.0,0.0,0.0,0.0,8147.0,0.0,8147.0,0.0,0.0,0.0,452.611111,452.611111,0,0.0,8147.0,0.0,116.385714,0.0,8147.0,0.0,0.0,0.0,0.0,0.0,8147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1629.4,0.0,0.0,0.0,114.746479,0.0,0.0,19.305687,1601052,-0.045463773,-0.275277715,1570.308996,-0.241490988,0.252669116,75.85090119,0.758400204,0.255530923,0.444780463,0.275277715,1.491215714,0.332673952,0.498949896,0.791873978,106,3,64,6,134,26,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,18908.176,30047.105,47388.318,15601.426,135760.32,62511.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1200.661987,0.119704612,0.883132398,0.295802411,0.290701926,0.05323245,0.028073455,3557.709905,4.29e-05,3.3e-05,1601052,-0.402265259,28.76156638,42.65036313,854.1334,7.6446,1.9812,0.0,0.0,0.0,0.0,0.0,0.0,0.9889,0.0089,0.0023,0.0,0.0,0.0,0.0,0.0,0.0,813.8003,0.9906,46.2487,0.9906,1.9814,0.0,0.0,0.0,0.0,0.9419,0.0011,0.0535,0.0011,0.0023,0.0,0.0,0.0,0.0
16,1,70,11,0,0,0,11,5,11,101,0,0,11,0,0,3,5,3,8,0,3726,0,243,3969,11,0,2,0,0,0,0,0,0,1,1,0,15,9,2,1,0,0,10,9,2,1,0,0,0,0,0,1,3,0,0,0,6,10,0,0,0,0,0,0,1,3,0,0,5,10,0,0,0,14,0,22,0,6,11,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,192,6,6,7,25,8,25,6,19,6,16,5,15,3,6,3,7,2,0,2,0,11,11,11,0,0,11,11,11,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,2,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,9,27,0,0,0,0,11,273,11,0,0,0,0,0,0,8,0,1,3,100.0,0.0,0,0,45.454545,100,0.0,0.0,100.0,0.0,0.0,27.272727,0.0,100.0,0.0,18.181818,0.0,0.0,0,0.0,0.0,0,9.090909,9.090909,0.0,90.909091,81.818182,18.181818,9.090909,0.0,0.0,0.0,0.0,0.0,9.090909,27.272727,0.0,0.0,45.454545,90.909091,0.0,0.0,0.0,0.0,54.545455,100.0,45.454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909,0.0,0.0,54.545455,54.545455,63.636364,72.727273,54.545455,54.545455,45.454545,27.272727,27.272727,18.181818,0.0,18.181818,0.0,100.0,100.0,100.0,0.0,100.0,100,100.0,0.0,0.0,0.0,0.0,36.363636,0.0,0.0,0.0,0.0,0.0,9.090909,0.0,0.0,0.0,9.090909,0.0,0.0,27.272727,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909,18.181818,0.0,0.0,0.0,81.818182,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,72.727273,0.0,9.090909,27.272727,9.181818,0.454545,0.272727,0.727273,338.727273,0.0,22.090909,360.818182,1.363636,0.818182,0.181818,0.090909,0.0,0.0,0.0,0.0,0.0,0.090909,0.272727,0.0,0.0,0.0,0.545455,0.909091,0.0,0.0,0.0,1.272727,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,17.454545,0.545455,2.272727,2.272727,1.727273,1.454545,1.363636,0.545455,0.636364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.181818,0.0,0.0,0.0,2.454545,0.0,0.0,24.818182,0,441.0,0,0,1984.5,3969.0,0.0,0.0,0.0,0.0,0.0,3969.0,1323.0,0.0,0.0,0.0,661.5,396.9,0,0.0,0.0,0.0,180.409091,0.0,360.818182,0.0,0.0,0.0,0.0,0.0,1323.0,0.0,0.0,0.0,1984.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3969.0,1984.5,0.0,0.0,0.0,147.0,0.0,0.0,14.538462,1601070,-0.054763109,-0.276792448,1524.516978,-0.233089975,0.261850937,76.69100238,0.76684852,0.260166107,0.44517233,0.276792448,1.49263349,0.338416857,0.507561767,0.762241534,152,8,14,19,35,4,2,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,32339.765,27267.761,9944.621,15166.914,34889.928,10470.393,254.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,384.3987732,0.197122395,2.529824257,0.371041287,0.333499998,0.158591834,0.028785884,3697.313068,4.46e-05,2.47e-05,1601070,0.248560131,29.8015261,42.44494727,216.5522,2.6807,0.9907,0.6683,0.0,0.0,0.0,0.0,0.0,0.9804,0.0121,0.0045,0.003,0.0,0.0,0.0,0.0,0.0,205.9849,1.9813,12.1447,0.3186,0.0,0.2292,0.0,0.0,0.0,0.9335,0.009,0.055,0.0014,0.0,0.001,0.0,0.0,0.0
16,1,80,12,0,0,0,12,0,12,136,0,0,12,0,0,0,0,0,0,0,2979,0,10,2989,12,0,0,0,0,0,0,0,0,0,0,0,4,8,3,4,0,0,4,7,2,3,0,0,0,0,1,0,0,0,1,0,6,11,0,0,0,0,0,1,0,0,0,1,5,11,0,0,0,25,1,31,1,4,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,83,1,2,3,8,6,8,4,5,4,6,6,10,4,4,0,0,0,0,0,0,12,12,12,0,0,12,12,12,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,12,52,0,0,0,0,12,161,0,0,0,1,0,0,1,6,2,2,1,100.0,0.0,0,0,0.0,100,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,33.333333,58.333333,16.666667,25.0,0.0,0.0,0.0,0.0,8.333333,0.0,0.0,0.0,8.333333,41.666667,91.666667,0.0,0.0,0.0,8.333333,33.333333,91.666667,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,8.333333,25.0,50.0,33.333333,33.333333,50.0,33.333333,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,100,100.0,8.333333,0.0,8.333333,0.0,8.333333,8.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.666667,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333,16.666667,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,8.333333,0.0,0.0,8.333333,50.0,16.666667,16.666667,8.333333,11.333333,0.0,0.0,0.0,248.25,0.0,0.833333,249.083333,0.333333,0.666667,0.25,0.333333,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.083333,0.0,0.5,0.916667,0.0,0.0,0.0,2.083333,0.083333,2.583333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.916667,0.166667,0.666667,0.666667,0.416667,0.5,0.833333,0.333333,0.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.166667,0.0,0.0,4.333333,0.0,0.0,13.416667,0,373.625,0,0,996.333333,747.25,0.0,0.0,0.0,0.0,2989.0,0.0,0.0,0.0,2989.0,0.0,498.166667,271.727273,0,0.0,0.0,2989.0,96.419355,0.0,2989.0,2989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2989.0,1494.5,0.0,0.0,57.480769,0.0,0.0,18.565217,1601080,-0.042367181,-0.285117255,1447.45127,-0.254176634,0.255822215,74.58233696,0.745738246,0.264689144,0.462761221,0.285117255,1.556270098,0.344750601,0.517062619,0.791716924,33,0,6,2,3,19,0,0,0,0.0,0.0,0.0,6,0,0,0.0,0,0,0,0,0,0,0,0,0,,5289.812,0.0,941.131,38799.525,707.013,37482.763,0.0,0.0,0.0,0.0,0.0,0.0,29001.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,229.0083008,0.224454686,1.377472639,0.345412218,0.314278871,0.122287467,0.028594161,3603.418472,4.39e-05,2.58e-05,1601080,-0.095856872,28.7157307,45.57738051,137.8564,0.0,2.2071,0.0,0.0,0.0,0.0,0.0,0.0,0.9842,0.0,0.0158,0.0,0.0,0.0,0.0,0.0,0.0,137.4873,1.7719,0.0,0.816,0.0,0.0,0.0,0.0,0.0,0.9815,0.0126,0.0,0.0058,0.0,0.0,0.0,0.0,0.0
16,1,81,21,0,0,0,21,2,21,214,0,0,21,0,0,6,3,4,7,0,7316,585,296,8197,21,0,1,0,0,0,0,0,0,0,1,0,17,21,5,2,0,0,15,17,5,2,0,0,0,0,0,2,4,0,0,0,16,22,0,2,0,0,0,0,2,4,0,0,10,21,0,2,0,26,0,69,0,7,20,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,21,446,7,12,9,40,13,40,5,12,7,32,9,23,8,16,1,1,2,2,0,0,21,20,20,0,0,21,21,21,0,0,2,0,0,2,2,1,2,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,2,2,2,2,3,5,16,50,0,0,0,0,21,416,7,0,1,0,0,0,2,16,2,0,10,100.0,0.0,0,0,9.52381,100,0.0,0.0,100.0,0.0,0.0,28.571429,0.0,100.0,0.0,4.761905,0.0,0.0,0,0.0,0.0,0,0.0,4.761905,0.0,71.428571,80.952381,23.809524,9.52381,0.0,0.0,0.0,0.0,0.0,9.52381,19.047619,0.0,0.0,47.619048,100.0,0.0,9.52381,0.0,0.0,33.333333,95.238095,52.380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.761905,0.0,0.0,100.0,33.333333,42.857143,61.904762,23.809524,33.333333,42.857143,38.095238,4.761905,9.52381,9.52381,0.0,0.0,100.0,95.238095,95.238095,0.0,100.0,100,100.0,0.0,0.0,9.52381,0.0,9.52381,4.761905,0.0,0.0,0.0,4.761905,0.0,4.761905,0.0,0.0,0.0,0.0,0.0,61.904762,100.0,4.761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.761905,14.285714,9.52381,9.52381,14.285714,76.190476,0.0,0.0,100.0,33.333333,0.0,4.761905,0.0,0.0,0.0,9.52381,76.190476,9.52381,0.0,47.619048,10.190476,0.142857,0.190476,0.333333,348.380952,27.857143,14.095238,390.333333,0.809524,1.0,0.238095,0.095238,0.0,0.0,0.0,0.0,0.0,0.095238,0.190476,0.0,0.0,0.0,0.761905,1.047619,0.0,0.095238,0.0,1.238095,0.0,3.285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,21.238095,0.571429,1.904762,1.904762,0.571429,1.52381,1.095238,0.761905,0.047619,0.0,0.0,0.095238,0.095238,0.0,0.0,0.0,0.047619,0.0,0.047619,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.142857,0.095238,0.095238,0.238095,2.380952,0.0,0.0,19.809524,0,390.333333,0,0,1639.4,4098.5,0.0,0.0,0.0,0.0,0.0,4098.5,2049.25,0.0,0.0,0.0,512.3125,372.590909,0,4098.5,0.0,0.0,118.797101,0.0,4098.5,4098.5,0.0,0.0,0.0,8197.0,0.0,8197.0,0.0,0.0,0.0,0.0,0.0,8197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8197.0,2732.333333,4098.5,4098.5,1639.4,163.94,0.0,0.0,19.704327,1601081,-0.04771585,-0.291251939,1399.508836,-0.255208673,0.261695043,74.47913262,0.744688853,0.270406194,0.480875138,0.291251939,1.62180625,0.352650208,0.528912318,0.7683314,161,0,61,0,103,173,15,0,1,0.0,0.0,0.0,8,0,0,0.0,0,0,0,0,0,0,0,0,0,,61979.125,0.0,62635.578,0.0,61777.818,156181.394,1807.986,0.0,518.724,0.0,0.0,0.0,30971.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,666.1699219,0.179562598,1.235320449,0.357771172,0.323500305,0.123853035,0.028866768,3715.844132,4.47e-05,1.96e-05,1601081,-0.225955847,29.09792053,44.40995022,396.3671,0.0,0.9909,0.0,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,381.9227,7.6285,1.8848,2.9726,0.0,0.0,2.9728,0.0,0.0,0.9611,0.0192,0.0047,0.0075,0.0,0.0,0.0075,0.0,0.0
