ds_peta,jml_non_listrik,jml_ponpes,ds_smp,pokesdes,nakes_stay,ds_nakes_stay,jml_covid,ds_gizi,jml_gizi,ds_buta,ds_tuli,ds_bisu,ds_grahita,ds_transport,ds_posling,ds_furnitur,ds_logam,jml_logam,ds_tekstil,jml_galian,ds_kayu,ds_mknan,ds_minuman,ds_sentraind,jml_sentraind,ds_semipermanen,jml_nonpermanen,jml_wrgmkn,jml_kelontong,ds_faskur,ds_salon,ds_agenbank,P_peta,P_ponpes,P_praktik_bdn,P_toko_obat,P_bdd_stay,P_paraji_stay,P_tuli,P_bisu,P_bisutuli,P_laras,P_ganda,P_jlnaspal,P_angkum,P_logam,P_kayu,P_minuman,P_koperasi,P_swalayan,P_restoran,P_losmen,P_faskur,P_faskube,P_bengkel,P_salon,P_travel,P_agenbank,R_sls,R_tki_perem,R_tki,R_pkm_inap,R_poli,R_praktik_bdn,R_pokesdes,R_apotik,R_toko_obat,R_dokter_stay,R_bisutuli,R_laras,R_ganda,R_furnitur,R_tekstil,R_mknan,R_minuman,R_kospin,R_permanen,R_nonpermanen,R_swalayan,R_losmen,C_,C_pkm_noninap,C_poli,C_praktik_bdn,C_dokter_stay,C_logam,C_konveksi,C_minuman,C_sentraind,C_bup,C_kospin,C_koperasi,C_toko,C_semipermanen,C_swalayan,C_wrgmkn,C_losmen,MNDWI,ARVI,SIPI,service_x,tertiary_x,unclassified_x,trunk_x,track_y,unclassified_y,trunk_y,sum,H2O_column_number_density,SO2_column_number_density,geo_id,Cropland_x,Built-up_x,Open Water_x,Grassland_y,Cropland_y,Barren Sparse Vegetation_y,Open Water_y,Trees_x.1,Shrub and Scrub_y,Flooded Vegetation_y
1.8896881905325293,1.0776830700279634,-0.7489853349000771,0.19127465565665347,1.2705685444712334,0.12477918021167335,-0.06550665924529481,-0.9283198289798483,-0.656455638527977,-0.386088102189082,0.38130785246365784,1.5677130917548192,1.940632720559521,-0.22387881909039856,1.6164954392033137,-0.43699912670702323,-0.9643945043361409,-0.9108724376798694,-0.14235210306342252,-0.4972824666255185,-0.19137760258364916,-1.1058813510121055,-0.9576263989212629,-1.1178278698728255,-0.5365528646178718,-0.40681588796364243,0.7882098498214309,-0.8337265878542499,-0.4438852505371194,0.3007497805023279,1.4158304231050403,-1.1266384218491423,-0.11072443169141227,0.7799911712777708,-0.8922162661587247,0.5738700476848276,-0.4001084807826174,0.07366515322987541,0.6927257369815254,0.438497364361192,0.620020131896503,-0.6524276780259354,0.03847395960679086,0.31164020486469796,0.6357076526516859,0.6730646788504884,-0.9903535123447821,-1.2426673423311003,-1.297890629482067,-0.9373239276933244,-0.6997677046540691,-0.6133113241609283,-0.46834353105948984,0.4010218281419634,-0.6264031049300084,-0.3448426040774295,-1.152463728510822,-0.7313465951790664,-0.8523337565405034,-0.26734840581006,-0.4575122682477162,-0.48021151472556983,0.08696095966605455,-0.3636240633083818,-0.17857189085367778,0.19642586381848748,-0.3946732799876142,-0.4137366483510478,-0.2732775131146612,-0.3536574305273748,0.47377642246905455,-0.11036942471691408,-0.845516123807008,-0.13291050011489478,-0.6343452142903296,-0.6632737290206522,-0.43190549129091943,-0.5141215185476632,-0.8298036468709367,-0.38582182807762017,-0.3103688058542925,-0.37757323622959615,-1.0513503589403348,-0.549846419474513,-0.5098764071033497,-0.8290135943223778,-0.7176580541730994,-0.49623723780779977,-0.5807110389004968,-0.43985482168372214,-0.7734164701166006,-0.6446911964129977,-0.6794818610707702,-0.6219068973192713,-0.45559345293422027,-0.7735684071937332,-0.07390429667940411,-0.4031844493099569,-1.2650779842393347,1.2164323228726721,0.8599658286753059,-0.28190973091099364,-0.42952390052111006,-0.19519964408284515,-0.5087030280205705,1.2122556136299463,0.005371635930211987,-0.6106252391718465,0.3406850931950275,-0.6215465730692785,1.3974436317946148,-0.8060451267108683,-0.35813348294810565,-0.4238282797075022,-0.21659693601933902,-0.5127932113458173,-0.5733528450248815,-0.3192492205304247,-0.39648606550276627,1.500190707724378,0.32215772413617866,-0.4335941759876273
-0.49792263796918707,0.8207480438560844,-0.7489853349000771,-1.1639448776954195,-0.03469693034316751,-0.7501517579589355,0.8811444530190256,-0.7244919621388033,-0.656455638527977,-0.386088102189082,0.09604913707891381,0.4874746770262477,0.7544819667939338,-0.6682613996969685,-0.20169578092052726,-0.43699912670702323,-0.29255000837004624,-0.9108724376798694,-0.14235210306342252,-0.4972824666255185,-0.19137760258364916,-1.1058813510121055,-0.9576263989212629,-1.1178278698728255,-0.004044368326265387,0.007339461896251274,-0.3620717659894013,-0.8337265878542499,-0.760036617406029,-0.24224759146725655,0.26712997712926667,-1.1266384218491423,-0.9169207546058422,-0.47236507560056223,-0.8922162661587247,-0.23552516671993545,-0.6644441713983255,0.485368705216809,0.9180465454610709,1.0023534207595635,1.4879266540754783,0.64397327689535,-0.36440807350608717,1.3149503878073125,0.6357076526516859,0.8291937637660146,-0.9903535123447821,-1.2426673423311003,-1.297890629482067,-0.9373239276933244,-0.6997677046540691,-0.6133113241609283,-0.46834353105948984,0.950295419915336,-0.6264031049300084,-0.3448426040774295,-1.152463728510822,-0.2908163084945669,-1.012093600029292,-0.1623305837775309,-0.3504182472400189,-0.12797828427306404,-0.7889938571790881,-0.3636240633083818,-0.46530400171744474,0.46323356066651156,-0.3946732799876142,-0.5463283800512263,-0.2732775131146612,0.7667894049014016,-0.34410836383738347,0.3055071168016926,-0.052647213237663346,-0.13291050011489478,-0.5935958753858946,-0.6632737290206522,-0.43190549129091943,-0.022599035515642078,-0.8298036468709367,-0.38582182807762017,-0.3103688058542925,-0.35467325971453645,-0.23453546057887703,-0.549846419474513,-0.36728733943820724,-0.8290135943223778,-0.7176580541730994,-0.49623723780779977,-0.5807110389004968,-0.07216292958761344,-0.7734164701166006,-0.6446911964129977,-0.6794818610707702,-0.6219068973192713,-0.3759413098614,-0.7735684071937332,0.1022829617777044,-0.4031844493099569,-1.4322997797053914,1.3226754546335113,0.5914268197690178,-0.5604069890888711,0.3302436603386557,-0.6144494975380909,-0.5087030280205705,0.0036940234478853593,-0.75210037022063,-0.6106252391718465,-0.4465255575180787,-0.2099399838941502,0.9157619785099329,-0.8060372633642061,-0.3808666484328075,-0.1825961553682414,-0.21659693601933902,-0.48000996791636297,-0.5599006532999651,-0.3192492205304247,-0.39648606550276627,-0.07764235378926591,0.3519894740073494,-0.4335941759876273
-1.2440510218759735,-0.37656917810487117,-0.7489853349000771,-1.1639448776954195,0.1284612540086326,-0.5861022070519464,0.25004371150947863,-0.9283198289798483,-0.656455638527977,-0.386088102189082,-1.3302444398448063,-0.5927637377023237,0.16140658991114012,-0.4460701093936835,-0.036405670000178074,-0.43699912670702323,-0.9643945043361409,-0.5971892529514052,-0.1306863186837437,-0.4972824666255185,-0.19137760258364916,-1.1058813510121055,-1.1374089215324314,-1.1178278698728255,-0.5365528646178718,-0.40681588796364243,-0.7454989712596787,-0.08012932880979054,-0.5804051589577849,-0.6504066898605012,-1.5379707236898061,-0.5987354839720234,-1.3200189160630573,-1.6108707431958085,-0.8922162661587247,-0.34794114234030943,-0.6644441713983255,0.10797379388396769,-0.09589719183805044,-0.5952387114695268,0.4030434774843297,-0.36433858749558296,-0.095820051430835,-0.6916700516540002,0.6357076526516859,0.8291937637660146,-0.6172136541414222,-1.2426673423311003,-1.297890629482067,-0.9373239276933244,-0.6997677046540691,-0.6133113241609283,-0.46834353105948984,-2.0707093650482595,-0.16547829063126462,-1.4064532380196835,-0.5878857040470841,0.07629228797168207,-1.6777595501294476,0.044787901238466564,-0.5646070746152325,-0.5614963356327239,0.8169008244215339,-0.3636240633083818,-0.5130932125374682,0.48546826912574703,-0.3946732799876142,-0.5463283800512263,-0.24354433940712605,-0.47575753988533115,-0.582659217769467,-0.2767196753534394,-0.8140537112496685,-0.13291050011489478,-0.6424951896498156,-0.6632737290206522,-0.43190549129091943,-0.5141215185476632,-0.07196033093833011,-0.38582182807762017,-0.3103688058542925,-0.37650187082499414,-1.0513503589403348,-0.549846419474513,-0.47877985482570706,0.3647865745205924,0.5685936578875428,-0.49623723780779977,-0.5807110389004968,-0.43985482168372214,-0.7734164701166006,-0.6446911964129977,-0.6794818610707702,-0.6219068973192713,-0.15062287078325867,-0.7735684071937332,-0.38672249871383685,-0.4031844493099569,-1.2093946887797635,1.4263480630887866,0.8585425533793242,-0.6049665503973315,-0.6632985346318072,-0.32859732472769604,0.17631184493894778,-0.40586280775247535,-0.3589273859523075,1.556716289159462,-0.5963853488507712,-0.4867792300188011,0.979599306053686,-0.8060328948382827,-0.35294880643826804,-0.4238282797075022,-0.21659693601933902,-0.6039716071339871,-0.49080530489471336,-0.3192492205304247,-0.39648606550276627,-0.25545584438910424,-0.7418413546022434,-0.4335941759876273
-0.9455996683132589,1.093099171598276,-0.7489853349000771,-0.14753022768136478,1.9232012818784336,0.10655145233311901,1.1966948237737989,-0.7244919621388033,-0.656455638527977,-0.386088102189082,0.38130785246365784,1.0275938843905335,2.237170409000918,0.2205037615161714,1.4512053282829647,-0.43699912670702323,-0.7404463390141094,-0.5971892529514052,-0.11902053430406488,-0.4972824666255185,-0.19137760258364916,-0.8409795113215163,-1.1374089215324314,-0.9245082513965706,-0.5365528646178718,-0.40681588796364243,0.021355439280876153,-0.08012932880979054,-0.5947756756336444,0.2788841145169755,-0.38927027771403255,-0.5987354839720234,0.4939228104944102,-1.3723266842441617,-0.8922162661587247,-0.17128742820823428,-0.6644441713983255,0.26971445076058914,1.2613925841842395,0.14314420574519282,0.9713156153304142,-0.8170499950998364,0.11521340714744129,-0.34130773167869954,0.46813190463070625,0.6656299686993672,-0.7771307170385259,-1.0534021658900021,-1.1567880138618665,-0.9373239276933244,-0.341374199685939,-0.054703479955427105,-0.46834353105948984,-1.0637077801304102,-0.6264031049300084,-0.18307338819742824,-0.8298477048530629,-0.7313465951790664,-0.2969781586636524,-0.06523076487816645,-0.41501487771825796,-0.362800835299466,-0.7889938571790881,-0.3636240633083818,-0.23773883436524867,0.8697976701492152,-0.27211306595138496,-0.5463283800512263,-0.2732775131146612,-0.3290322461898313,-0.10069027267475306,-0.23315175256768275,-0.80416512099952,-0.13291050011489478,-0.6424951896498156,-0.6442650699944829,-0.43190549129091943,-0.2566573607689855,-0.39675162263824765,-0.32728162451536624,-0.3103688058542925,-0.3710885913688008,-0.20788453356002876,-0.549846419474513,-0.4691238068258691,-0.8290135943223778,1.0460430638866338,-0.49623723780779977,4.626960264254959,-0.43985482168372214,1.5720792471356404,-0.6446911964129977,-0.6794818610707702,-0.6219068973192713,-0.20819552660389487,0.8948390864834479,0.19481897228841477,-0.4031844493099569,-1.3055751078477096,1.5573886639437498,0.6466151997761508,-0.2986195664016663,-0.7801858516871558,2.606151649459024,0.40465013592545385,0.32584674290039156,1.3687660737046727,1.7040034126169263,-0.1747832499262841,-0.15530291204767546,0.6197889144434413,-0.8060324579856903,-0.3808620581924269,-0.4238282797075022,-0.21659693601933902,-0.6039716071339871,-0.5721299185044345,-0.3192492205304247,-0.39648606550276627,0.3790760472416642,-0.6483685383392418,-0.4335941759876273
-1.2440510218759735,-0.21213076135486872,-0.36822702436528887,-1.5027497610334377,-1.0136460364539681,-0.6043299349305007,-0.6966074007548417,-0.9283198289798483,-0.656455638527977,-0.386088102189082,-1.3302444398448063,-0.8628233413844666,-0.43166878697165356,-0.8904526900002535,-0.862856224601924,-0.43699912670702323,-1.1883426696581725,-0.9108724376798694,-0.14235210306342252,-0.4972824666255185,-0.19137760258364916,-0.576077671630927,-1.1374089215324314,-1.1178278698728255,-0.004044368326265387,0.007339461896251274,-1.128926176529956,-0.45692795833202027,-0.9324828175163434,-0.7524464644588125,-1.5379707236898061,-1.1266384218491423,-0.7153716738772348,-1.6108707431958085,0.2043037564731735,0.9592963303659167,-0.6644441713983255,0.485368705216809,2.2055941782803075,-0.4475621114868057,0.7440067506450087,0.08837286764337067,0.9593471971435225,1.4105037946217203,0.6357076526516859,0.8291937637660146,-0.9903535123447821,-0.10707632343019616,-1.297890629482067,-0.9373239276933244,-0.6997677046540691,-0.6133113241609283,-0.46834353105948984,-2.0707093650482595,-0.6264031049300084,-0.4055061009044384,-1.152463728510822,-0.7313465951790664,0.03775669961942744,0.08146085412157417,-0.5646070746152325,-0.5614963356327239,1.9639767130562336,-0.3636240633083818,0.6133559428840889,-0.5277664561975778,-0.3946732799876142,-0.5463283800512263,-0.2732775131146612,-0.4644717081168659,0.48838150793881246,0.24609631300293353,-0.8832721817507714,-0.13291050011489478,-0.6424951896498156,-0.6632737290206522,-0.43190549129091943,-0.5141215185476632,-0.18022561052190308,-0.38582182807762017,-0.3103688058542925,-0.3612069937603561,-1.0513503589403348,-0.549846419474513,-0.6621426385406444,-0.8290135943223778,-0.7176580541730994,-0.49623723780779977,-0.5807110389004968,-0.20593644739733402,-0.7734164701166006,-0.6446911964129977,-0.6794818610707702,-0.6219068973192713,-0.82108261633285,-0.7735684071937332,3.8969513206296607,-0.4031844493099569,-0.7083079670709967,0.42147967100370853,0.8490746017515095,-0.6049665503973315,-0.6632985346318072,-0.1380292095207662,-0.5087030280205705,-0.29715403175398347,-0.1478595553670864,-0.6106252391718465,-0.4015971839637473,-2.776784015150164,1.8036811707094071,-0.806032021133098,-0.40360440415788984,-0.4238282797075022,-0.21659693601933902,-0.5025484477741128,-0.5874165000100212,-0.3192492205304247,-0.39648606550276627,0.024069747724300726,0.5170584899611606,-0.4335941759876273
-0.9455996683132589,-0.15046635507361777,-0.7489853349000771,-1.1639448776954195,-0.687329667750368,-1.0053399482586964,0.5655940822642521,-0.9283198289798483,-0.656455638527977,-0.386088102189082,-0.4744682936905742,-0.5927637377023237,-1.0247441638544472,-1.3348352706068234,-0.862856224601924,-0.43699912670702323,-1.1883426696581725,-0.9108724376798694,-0.14235210306342252,-0.4972824666255185,-0.19137760258364916,-1.1058813510121055,-1.1374089215324314,-1.1178278698728255,-0.5365528646178718,-0.40681588796364243,-1.128926176529956,-0.8337265878542499,-0.9540385925301327,-0.8362648507359965,-1.0456705325573317,-1.1266384218491423,-0.7153716738772348,-0.8952385913879932,-0.8922162661587247,0.5353273986422424,-0.6644441713983255,0.485368705216809,3.6218965942097006,0.14314420574519282,-0.619846341997707,-0.5906942675303597,-0.9399538414269165,0.3594168346958184,0.6357076526516859,-1.133571673988569,-0.9903535123447821,-1.2426673423311003,-1.297890629482067,-0.9373239276933244,-0.6997677046540691,-0.6133113241609283,-0.46834353105948984,-0.775993024319569,-0.6264031049300084,-3.074698513255959,-1.152463728510822,-0.7313465951790664,0.03775669961942744,-0.09731951441783382,-0.5646070746152325,-0.5614963356327239,-0.7889938571790881,-0.3636240633083818,-0.28780317118273185,0.31077201961049783,-0.3946732799876142,-0.5463283800512263,-0.2732775131146612,-0.4644717081168659,-0.7968671379925818,-0.1460159069961695,-0.8832721817507714,-0.13291050011489478,-0.6424951896498156,-0.6632737290206522,-0.43190549129091943,-0.5141215185476632,-0.8298036468709367,-0.38582182807762017,-0.3103688058542925,-0.36102340112848785,-0.6177325733904251,-0.549846419474513,-0.5311813373923094,-0.8290135943223778,-0.7176580541730994,-0.49623723780779977,-0.5807110389004968,-0.43985482168372214,-0.7734164701166006,-0.6446911964129977,-0.6794818610707702,-0.6219068973192713,-0.82108261633285,-0.7735684071937332,-0.7007154765383773,-0.4031844493099569,-0.7184885275197549,0.7280568243571427,1.000329977126248,-0.6216763858880041,-0.7801858516871558,-0.5763358744967049,-0.5087030280205705,-0.4091465072735203,-0.8232519449276933,-0.6106252391718465,-0.48484487657977465,-1.6816503519284114,2.1170644150151037,-0.8060315842805057,-0.3862142784761548,-0.4238282797075022,-0.21659693601933902,-0.6039716071339871,-0.5696840654635407,-0.3192492205304247,-0.39648606550276627,0.04694800704075122,-0.5727947719989427,-0.4335941759876273
-0.3486969611878298,-0.42795618333924695,-0.36822702436528887,0.5300795389946718,1.2705685444712334,0.8174328395967387,-0.6966074007548417,-0.7244919621388033,-0.08781533761010216,0.15343359721429323,0.6665665678484018,0.4874746770262477,1.3475573436767274,1.1092689227293113,0.6247547736812187,-0.43699912670702323,-0.5164981736920778,-0.9108724376798694,-0.14235210306342252,-0.4972824666255185,-0.19137760258364916,-1.1058813510121055,-0.5980613536989255,-0.5378690144440609,-0.5365528646178718,-0.40681588796364243,1.1716370550917083,1.0502665597568985,-0.6594430006750124,-0.063677985920212,0.9235302319725659,-0.8626869529105828,0.6954718912230177,-0.6716035580370585,-0.4124887466627189,0.45583324063782915,-0.6644441713983255,0.485368705216809,0.8335512546738872,0.18006334540351232,0.9997292174492326,-0.4633691975107978,0.08883423036478467,0.22803099229611193,-0.24406498046982578,-0.029516117398390475,-0.9903535123447821,-1.2426673423311003,-0.7422991082571037,0.9770293275851187,0.005819472972578218,-0.6133113241609283,-0.46834353105948984,0.7614826208551112,-0.6264031049300084,0.6371472077959505,-0.9407469735712553,-0.4284820200548272,0.44571483561065134,0.13904872936081722,-0.4173521085398071,-0.44973000492893567,0.4154319717246939,-0.3636240633083818,0.14400186528707568,1.0969022075415187,-0.07295239642162892,-0.5463283800512263,-0.22867757415360263,-0.3967519771533486,0.16706962760414032,0.009195103842867673,-0.6237018790904251,-0.13291050011489478,-0.5416402531255422,-0.5135803894962298,-0.27387690758355343,0.16172257146545582,0.5911497285959496,-0.23215364005851563,-0.3103688058542925,-0.37250662038880783,0.7755243835022605,-0.549846419474513,-0.48219289101800406,0.9437137557644482,-0.7176580541730994,-0.49623723780779977,0.3592364654326125,-0.43985482168372214,0.07327400534385818,1.5190298595848835,-0.34194973715373994,1.9738623100630004,-0.4892173792834621,0.1298385295741292,0.4819984993894251,-0.4031844493099569,-0.9348420660232835,0.6800559970666957,0.4261272604130184,-0.437868195490605,-0.37108024199343576,5.350332508438814,-0.5087030280205705,0.2032506094141545,3.7778477724699875,-0.6106252391718465,1.1431297571288448,0.16645609871240333,-0.7364641261906573,-0.8060285263123593,-0.4034253847830482,-0.4238282797075022,-0.21659693601933902,-0.6039716071339871,-0.5874165000100212,-0.3192492205304247,-0.39648606550276627,0.3009083151226808,1.1713682038021715,-0.41186705255432304
-0.49792263796918707,1.118792674215464,0.012531286169499343,0.19127465565665347,1.2705685444712334,0.4528782820256517,-0.6966074007548417,0.09081950522537698,-0.08781533761010216,-0.20624753572129026,-0.7597270090753182,-0.3227041340201809,0.457944278352537,-0.22387881909039856,0.4594646627608695,-0.43699912670702323,-0.5164981736920778,-0.283506068222941,-0.037360043646313165,-0.4972824666255185,-0.1729474961991206,-0.31117583194033777,-1.1374089215324314,-0.7311886329203157,0.528464127965341,1.2498055114759323,1.1716370550917083,-0.45692795833202027,-0.6953692923646612,0.3371925571445819,0.4312300408400915,-1.1266384218491423,1.5016682141374478,-0.7759665869592945,0.13120241651395334,0.7897087576764469,-0.6644441713983255,0.485368705216809,0.31719099008817186,-0.5263229592976645,0.2439272960719752,-0.6812365585581504,0.4950736325883385,-0.2011628036885792,0.6357076526516859,0.600204450672708,-0.3933297302640492,-0.4477536410241729,-0.9028033353770534,-0.3539019978130618,-0.448892251176378,-0.3526276452838378,-0.46834353105948984,0.34609446292261686,0.11107660901017764,0.3062785797579942,-1.152463728510822,-0.7313465951790664,1.544063649761192,-0.03222517466981098,-0.19810556392978956,-0.12436599646471758,-0.7889938571790881,-0.3636240633083818,0.2228532746260209,1.3170187775577085,-0.3946732799876142,-0.5463283800512263,-0.24949076006892607,-0.5547640506878588,0.3919881687569519,-0.21572421748246273,-0.5510221943455281,-0.13291050011489478,-0.6424951896498156,-0.5036008335279348,-0.43190549129091943,-0.5141215185476632,-0.5266654110877337,-0.3038656660250151,-0.3103688058542925,-0.3516493829587457,0.8948876087604226,-0.549846419474513,-0.4601977690415583,2.9480918579184947,-0.2654784904568808,-0.49623723780779977,0.4206501811466035,-0.22082847855239815,-0.7734164701166006,-0.6446911964129977,0.7588605049913479,-0.6219068973192713,-0.46753417120050894,1.151297966809573,0.7342724709875503,-0.4031844493099569,-1.0360768999730663,1.0187313760413292,0.8968261340758864,0.1581159370100526,0.27180000181098146,2.434640345772787,-0.5087030280205705,2.4412788735700324,1.3512999539101402,-0.6106252391718465,0.36194809707247466,0.19722164672860518,0.37024299768149765,-0.8060280894597669,-0.40360440415788984,-0.4238282797075022,-0.21659693601933902,-0.5845065563477486,-0.5874165000100212,-0.3192492205304247,-0.39648606550276627,0.7109787625993116,-0.24265674009132016,-0.4335941759876273
-0.9455996683132589,-0.42795618333924695,-0.36822702436528887,-0.14753022768136478,-1.0136460364539681,0.6898387444468583,-1.012157771509615,0.09081950522537698,-0.656455638527977,-0.386088102189082,-0.7597270090753182,-0.5927637377023237,-0.1351310985302567,-1.1126439803035384,-1.028146335522273,-0.43699912670702323,0.15534632227401685,0.03017711650552316,-0.037360043646313165,-0.4972824666255185,-0.19137760258364916,-0.8409795113215163,-1.1374089215324314,-1.1178278698728255,-0.5365528646178718,-0.40681588796364243,0.40478264455115354,-0.08012932880979054,-0.5372936089302064,-0.3552201990582439,-0.7174704051356822,-0.33478401503346394,-0.31227351242001977,-0.7759665869592945,0.38705714474942526,1.3832652324117674,1.274017346552765,0.485368705216809,0.31719099008817186,0.438497364361192,1.994205434812451,-0.36433858749558296,1.3814141143000753,0.5345980314715105,0.6357076526516859,-1.460699264121864,1.248485726428947,-0.5802392446600991,-1.297890629482067,1.2505083640534678,0.5546094874717542,-0.6133113241609283,-0.46834353105948984,0.4467946123513873,-0.6264031049300084,0.9290901286267553,0.5412703110057108,0.07629228797168207,1.544063649761192,1.5048274974216787,0.744326218952933,0.6306778585410181,2.4228147768354185,-0.3636240633083818,2.4657374564830894,-0.24825363092821912,-0.3946732799876142,0.9121660837061,0.08352199857380736,-0.23873990361883826,0.16706962760414032,-0.12423148813964448,0.7779777552754447,-0.13291050011489478,-0.6424951896498156,-0.6632737290206522,0.8323231783680084,0.38700573705406893,0.6858784379434748,-0.07848545203941108,-0.3103688058542925,-0.33446146750510236,-1.0513503589403348,-0.549846419474513,-0.595482939255185,-0.39340367420996575,-0.4047614628776609,-0.49623723780779977,-0.5807110389004968,-0.43985482168372214,1.0990885895026095,-0.11300291627757598,-0.3477165920852856,-0.14351572650960623,-0.4541130132150409,0.1144035042336236,-0.08438639247733376,-0.4031844493099569,-1.0832593270277724,0.4323802878726179,0.19045761518633086,-0.6383862213786767,-0.7801858516871558,-0.2523700786449241,-0.5087030280205705,-0.39922731880431067,0.23403009229398095,-0.6106252391718465,-0.44091820047605473,0.0019800809167782175,0.1381072611587594,-0.8060276526071746,-0.30611458383545875,-0.4238282797075022,-0.21659693601933902,-0.6039716071339871,-0.39847435260096975,-0.3192492205304247,-0.39648606550276627,-0.31433727555138985,0.751734922281037,-0.2788970571425015
-0.7963739915319017,-0.3508756754876833,-0.36822702436528887,-0.8251399943574013,0.4547776227122328,-0.3491417446307398,-1.012157771509615,-0.7244919621388033,0.4808249633077727,-0.1163272524873944,-1.3302444398448063,-1.1328829450666096,-0.43166878697165356,-0.6682613996969685,-0.6975661136815748,-0.43699912670702323,-0.7404463390141094,-0.9108724376798694,-0.14235210306342252,-0.4972824666255185,-0.19137760258364916,-0.8409795113215163,-0.9576263989212629,-1.1178278698728255,-0.5365528646178718,-0.40681588796364243,0.021355439280876153,-0.45692795833202027,-0.760036617406029,-0.8107549070864188,-0.22517021400320775,-0.5987354839720234,-0.11072443169141227,-0.6716035580370585,0.06723877283328696,1.3832652324117674,-0.6644441713983255,0.485368705216809,-0.7155294895126756,-1.1121067493848862,0.4030434774843297,-0.1662773199304533,-0.46512857070505065,0.22803099229611193,-0.24406498046982578,-0.458871057980593,-0.9903535123447821,-0.7458462790142707,-1.297890629482067,-0.9373239276933244,-0.2293762529029709,-0.6133113241609283,-0.46834353105948984,0.950295419915336,-0.6264031049300084,0.9290901286267553,-0.30559670875255557,0.48011170531789027,1.1047241241009755,-0.119667072518553,-0.4664370972316156,-0.4869854484968651,1.619857800628476,0.25723952449969,0.4068398964168932,2.564346007649451,-0.3946732799876142,-0.5463283800512263,-0.2732775131146612,0.19579211351288367,-0.2546526370573815,-0.047987851996393736,-0.46795969749421734,-0.13291050011489478,-0.6200829815333103,-0.6632737290206522,-0.43190549129091943,-0.5141215185476632,-0.26142229668418215,-0.3089877340680679,-0.3103688058542925,-0.38820589422188145,-0.21786576877558197,-0.02236713433142166,-0.5675084536431593,-0.8290135943223778,-0.7176580541730994,-0.49623723780779977,-0.5807110389004968,-0.43985482168372214,-0.7734164701166006,-0.6446911964129977,-0.6794818610707702,-0.6219068973192713,-0.5182654010461493,0.8750958234742144,0.11867068500864485,-0.4031844493099569,-0.6396921991239,0.7125386769078406,0.3740576090400482,-0.6216763858880041,-0.7217421931594815,0.8338681780345761,-0.5087030280205705,-0.4143337647758147,1.3752637461201689,-0.6106252391718465,-0.43550111734156255,0.3407861766149887,-0.17179394709909632,-0.8060272157545822,-0.3939717847192939,-0.4238282797075022,-0.1598297008263243,-0.6039716071339871,-0.5751872348055518,-0.3192492205304247,-0.24635218677920306,-0.09721420466254442,0.011907525476003314,-0.4335941759876273
