jml_sls,ds_lereng,ds_dataran,jml_tki_perem,jml_non_pln,jml_sdmi,jml_smp,ds_smp,pkm_noninap,praktik_bdn,ds_pkm_inap,ds_pustu,posyandu,ds_nakes_stay,ds_bdd_stay,jml_sktm,ds_buta,jml_buta,jml_tuli,ds_bisu,ds_bisutuli,ds_daksa,jml_daksa,ds_grahita,ds_laras,ds_transport,ds_angkum,ds_kantorpos,ds_jasakirim,ds_furnitur,ds_logam,jml_logam,ds_tekstil,ds_galian,ds_kayu,ds_mknan,ds_minuman,jml_minuman,jml_kud,ds_kospin,jml_koperasi,ds_swalayan,jml_swalayan,jml_restoran,jml_losmen,jml_kelontong,ds_bengkel,ds_salon,ds_travel,ds_agenbank,P_kelurahan,P_peta,P_sdmi,P_smp,P_ponpes,P_pustu,P_praktik_bdn,P_toko_obat,P_bdd_stay,P_covid,P_buta,P_tuli,P_bisu,P_bisutuli,P_daksa,P_laras,P_jlnaspal,P_angkum,P_jasakirim,P_logam,P_konveksi,P_mknan,P_minuman,P_sentraind,P_permanen,P_restoran,P_wrgmkn,P_losmen,P_faskube,P_atm,P_bengkel,P_travel,P_agenbank,R_sls,R_sdmi,R_sma,R_ponpes,R_dokter_stay,R_nakes_stay,R_sktm,R_buta,R_bisutuli,R_laras,R_kospin,R_permanen,R_nonpermanen,R_swalayan,R_restoran,R_kelontong,C_smp,C_sma,C_pkm_inap,C_pustu,C_poli,C_kayu,C_mknan,C_minuman,C_bup,C_kud,C_kospin,C_koperasi,C_toko,C_permanen,C_losmen,C_kelontong
0.5013974632228383,-0.5277948974376483,1.6297151936721674,-0.35302215501896766,-0.03936719322362043,-0.047099371575912784,-0.08196611416891628,0.19127465565665347,-1.129257254612544,0.45672928730332213,0.7938709273387524,-0.8258433181527288,-0.017324294726327308,-0.06550665924529481,1.2813804428783535,-0.6229049614544524,0.38130785246365784,-0.24677913331773138,2.474795162607466,1.940632720559521,0.1028197479846695,0.6962214646096206,0.6469591908060264,-0.22387881909039856,0.8592584736623692,1.6164954392033137,1.8318021468599868,-0.7859264977930704,-0.3028084546579357,-0.9643945043361409,-0.9108724376798694,-0.14235210306342252,-0.4972824666255185,-0.6467635407512885,-1.1058813510121055,-0.9576263989212629,-1.1178278698728255,-0.6783137078004272,-0.5384840196604167,-0.6832833214455094,-0.7017157536015296,-0.8023030461480138,-0.5271808534939464,-0.43612050364975713,-0.36567172730256575,0.3007497805023279,1.0032337413904395,-1.1266384218491423,-0.782985370235295,-0.11072443169141227,-0.4714246066987499,0.7799911712777708,-0.1569001900827795,-0.774135524682395,-0.8922162661587247,-1.0173432244350806,0.5738700476848276,-0.4001084807826174,0.07366515322987541,-1.0109674458122773,-0.5212160992381297,0.438497364361192,0.620020131896503,-0.6524276780259354,-0.30837207313788234,0.03847395960679086,0.6357076526516859,0.6730646788504884,-0.4608789388664934,-0.9903535123447821,-0.780909453876191,-1.2450305255584135,-1.297890629482067,-0.5569613303246806,-0.6134825779406444,-0.6133113241609283,0.1676787929047848,-0.46834353105948984,-0.6264031049300084,-0.665527789562792,-0.3448426040774295,-0.7313465951790664,-0.8523337565405034,-0.26734840581006,-0.7316351817768779,-0.4805157289961906,-0.7692252878980612,-0.2732775131146612,-0.36157964731702436,-0.5631526123690097,-0.5275290410340534,-0.3536574305273748,0.47377642246905455,-0.43190549129091943,-0.5141215185476632,-0.8298036468709367,-0.38582182807762017,-0.3333766419533818,-0.3171739118983483,-0.3165437644853758,0.003903988255185409,0.5883363129139446,1.5148883360689953,-0.549846419474513,-0.5923753336510765,4.2745257544102655,-0.5807110389004968,-0.7734164701166006,-0.5071988231330744,-0.6446911964129977,-0.6794818610707702,-0.6219068973192713,-0.7481923442793839,-0.4031844493099569,-0.3678448899099506
-0.2638960502976428,-0.5277948974376483,0.045219217725519956,-0.35302215501896766,-0.24400066324986686,-1.146441521768242,-1.0751138165223488,-1.1639448776954195,-0.043961352977617274,-0.5300058183565444,-0.8830222079489868,-0.03311400911183481,-0.8872094324677574,0.8811444530190256,-0.2126528383392741,-0.669137103463943,0.09604913707891381,-0.5653338969141494,0.44179357183077467,0.7544819667939338,0.1028197479846695,-0.24477931732639363,-0.2167463617698263,-0.6682613996969685,-0.5038222375691,-0.20169578092052726,0.15378301882266115,-0.7859264977930704,-0.7124294806506912,-0.29255000837004624,-0.9108724376798694,-0.14235210306342252,-0.4972824666255185,-0.6467635407512885,-1.1058813510121055,-0.9576263989212629,-1.1178278698728255,-0.6783137078004272,-0.5384840196604167,-0.6832833214455094,-0.7017157536015296,-0.8023030461480138,-0.5271808534939464,-0.43612050364975713,-0.36567172730256575,-0.24224759146725655,-0.5121671299259032,-1.1266384218491423,-0.33669500769136784,-0.9169207546058422,-0.4714246066987499,-0.47236507560056223,-0.9861283070095355,-1.2237296970840137,-0.8922162661587247,0.10720169775551613,-0.23552516671993545,-0.6644441713983255,0.485368705216809,-0.7634932460236917,0.5659925674324707,1.0023534207595635,1.4879266540754783,0.64397327689535,0.07508866359212332,-0.36440807350608717,0.6357076526516859,0.8291937637660146,-0.6531746861452773,-0.9903535123447821,-0.780909453876191,-1.114237611160953,-1.297890629482067,0.10717423055146441,0.09253590726293312,-0.6133113241609283,-0.2628906675319982,-0.46834353105948984,-0.6264031049300084,-0.665527789562792,-0.3448426040774295,-0.2908163084945669,-1.012093600029292,-0.1623305837775309,-0.8894642713281047,-0.5639285385105082,-0.7692252878980612,-0.2732775131146612,-0.590844387189744,-0.4842134684215298,-0.389975549331969,0.7667894049014016,-0.34410836383738347,-0.43190549129091943,-0.022599035515642078,-0.8298036468709367,-0.38582182807762017,-0.3333766419533818,-0.12830579567405595,0.995885539044245,0.7496078193419442,-0.6881992001936654,-0.5609140644795898,-0.549846419474513,-0.5923753336510765,0.3051642163814085,-0.5807110389004968,-0.7734164701166006,-0.5071988231330744,-0.6446911964129977,-0.6794818610707702,-0.6219068973192713,0.00041693526839984245,-0.4031844493099569,-0.502995295509829
0.08396463766621225,-0.5277948974376483,0.18926430644794245,-0.505530814770144,-0.24400066324986686,-1.2310063025522673,-0.8764842760516622,-1.1639448776954195,-1.129257254612544,-0.5300058183565444,0.7938709273387524,-1.2222079726731758,-0.24929366479070866,0.25004371150947863,-0.2126528383392741,-0.809117755659345,-1.3302444398448063,-0.9900735817093733,-0.49228824014770517,0.16140658991114012,-0.4280796043544733,-0.7152797082944008,-0.7565623321297342,-0.4460701093936835,-0.2312060953228062,-0.036405670000178074,0.3215849316263937,0.2664157619637527,-0.3028084546579357,-0.9643945043361409,-0.5971892529514052,-0.1306863186837437,-0.4972824666255185,-0.6467635407512885,-1.1058813510121055,-1.1374089215324314,-1.1178278698728255,-0.6783137078004272,-0.5384840196604167,-0.6832833214455094,-0.7017157536015296,-0.8023030461480138,-0.5271808534939464,-0.43612050364975713,-0.36567172730256575,-0.6504066898605012,-0.8910173477549889,-0.5987354839720234,0.10959535485255932,-1.3200189160630573,-0.4714246066987499,-1.6108707431958085,-3.128301010814972,-1.2986620344232702,-0.8922162661587247,-1.242252238561187,-0.34794114234030943,-0.6644441713983255,0.10797379388396769,-1.0109674458122773,-1.644665065959759,-0.5952387114695268,0.4030434774843297,-0.36433858749558296,-0.8196529992036545,-0.095820051430835,0.6357076526516859,0.8291937637660146,-0.30063253215674374,-0.6172136541414222,-0.780909453876191,-1.3758234687303186,-1.297890629482067,-0.5569613303246806,-0.6134825779406444,-0.6133113241609283,0.5982482533415671,-0.46834353105948984,-0.16547829063126462,-0.31895787510050294,-1.4064532380196835,0.07629228797168207,-1.6777595501294476,0.044787901238466564,-1.0209885126207934,-0.1190651146033713,-0.7692252878980612,-0.24354433940712605,-0.47768171027657025,-0.6015258000764674,-0.7720676851951671,-0.47575753988533115,-0.582659217769467,-0.43190549129091943,-0.5141215185476632,-0.07196033093833011,-0.38582182807762017,-0.3333766419533818,-0.5103575333107686,-0.5844595276063462,-1.1672575943091623,-0.21985936360613054,-0.9633593423116206,-0.549846419474513,-0.5923753336510765,-0.46439400677395165,-0.5807110389004968,-0.7734164701166006,-0.5071988231330744,-0.6446911964129977,-0.6794818610707702,-0.6219068973192713,-0.7481923442793839,-0.4031844493099569,-0.38883714868408903
0.8591970279856606,-0.5277948974376483,1.485670104949745,-0.3021859351019089,0.1659670763575104,-0.1316641523599381,-0.47922519511028927,-0.14753022768136478,1.0413345486573093,0.292273436360011,-0.8830222079489868,0.3632506454086122,-0.19130132227461333,1.1966948237737989,1.2813804428783535,-0.34294365706364854,0.38130785246365784,0.07177563027868658,1.2659834059294333,2.237170409000918,-0.16262992818490188,-0.009529121842390069,0.6469591908060264,0.2205037615161714,0.8592584736623692,1.4512053282829647,1.664000234056254,-0.7859264977930704,0.10681257133481982,-0.7404463390141094,-0.5971892529514052,-0.11902053430406488,-0.4972824666255185,-0.6467635407512885,-0.8409795113215163,-1.1374089215324314,-0.9245082513965706,-0.6452843790798689,-0.5384840196604167,-0.6832833214455094,-0.7017157536015296,-0.018842716782215333,-0.3408395227287483,-0.16559977666851644,-0.36567172730256575,0.2788841145169755,1.0032337413904395,-0.5987354839720234,-0.782985370235295,0.4939228104944102,-0.4714246066987499,-1.3723266842441617,-1.065102426414239,-0.9454094739259529,-0.8922162661587247,-0.29977646644603234,-0.17128742820823428,-0.6644441713983255,0.26971445076058914,-0.8813380952881147,-0.4487355469732526,0.14314420574519282,0.9713156153304142,-0.8170499950998364,-0.8196529992036545,0.11521340714744129,0.46813190463070625,0.6656299686993672,-0.25026933103975885,-0.7771307170385259,-0.780909453876191,-1.3758234687303186,-1.1567880138618665,-0.5569613303246806,-0.24366334921628455,-0.054703479955427105,-0.5294336871482807,-0.46834353105948984,-0.6264031049300084,-0.2694478516729833,-0.18307338819742824,-0.7313465951790664,-0.2969781586636524,-0.06523076487816645,-0.7316351817768779,-0.5559845487978807,-0.7692252878980612,-0.2732775131146612,-0.34142452240454535,-0.44209331174168964,-0.3637749803147069,-0.3290322461898313,-0.10069027267475306,-0.43190549129091943,-0.2566573607689855,-0.39675162263824765,-0.32728162451536624,-0.24859906070394713,-0.29614020120069184,0.44397754546979784,0.8266572710585014,-0.6881992001936654,-0.3399950296908427,-0.549846419474513,2.623157997560796,-0.46439400677395165,4.626960264254959,1.5720792471356404,-0.5071988231330744,-0.6446911964129977,-0.6794818610707702,-0.6219068973192713,0.7978772612769736,-0.4031844493099569,-0.3565434812941761
-0.4527347094780212,0.26792641740155426,-1.10714149205386,-0.505530814770144,-0.18723589930423,-1.4001358641203179,-1.2737433569930352,-1.5027497610334377,-1.129257254612544,-0.11886619099826666,0.7938709273387524,-0.8258433181527288,-1.0611864600160434,-0.6966074007548417,-0.876667629991553,-0.7705909706514361,-1.3302444398448063,-1.0962585029081793,-0.05272032862842052,-0.43166878697165356,-0.6935292805240447,-1.185780099262408,-0.5406359439857711,-0.8904526900002535,-0.2312060953228062,-0.862856224601924,-0.5174246323922691,-0.7859264977930704,-0.3028084546579357,-1.1883426696581725,-0.9108724376798694,-0.14235210306342252,-0.4972824666255185,-0.6467635407512885,-0.576077671630927,-1.1374089215324314,-1.1178278698728255,-0.6783137078004272,-0.5384840196604167,-0.6832833214455094,-0.7017157536015296,-0.8023030461480138,-0.5271808534939464,-0.43612050364975713,-0.36567172730256575,-0.7524464644588125,-1.0804424566695316,-1.1266384218491423,-0.782985370235295,-0.7153716738772348,-0.4714246066987499,-1.6108707431958085,-0.6307448152959121,-1.4164129208926157,0.2043037564731735,-0.5353954218448156,0.9592963303659167,-0.6644441713983255,0.485368705216809,-1.0109674458122773,-1.3599199401135824,-0.4475621114868057,0.7440067506450087,0.08837286764337067,-1.0205133328861533,0.9593471971435225,0.6357076526516859,0.8291937637660146,-0.0488166957920597,-0.9903535123447821,-0.780909453876191,-1.3758234687303186,-1.297890629482067,0.486680254901417,-0.6134825779406444,-0.6133113241609283,-2.1081883754164834,-0.46834353105948984,-0.6264031049300084,-0.665527789562792,-0.4055061009044384,-0.7313465951790664,0.03775669961942744,0.08146085412157417,-0.855643752138556,-0.4686006619589788,-0.03749561645417215,-0.2732775131146612,-0.147431251128664,-0.4988157609973028,-0.7960853778224487,-0.4644717081168659,0.48838150793881246,-0.43190549129091943,-0.5141215185476632,-0.18022561052190308,-0.38582182807762017,-0.3333766419533818,-0.323266425290966,1.8602908433820857,-0.10953819053225393,-0.2925625031767616,-0.19527595113559806,-0.549846419474513,-0.3447474923277272,-0.46439400677395165,-0.5807110389004968,-0.7734164701166006,-0.5071988231330744,-0.6446911964129977,-0.6794818610707702,-0.6219068973192713,-0.7481923442793839,-0.4031844493099569,-0.3769374151916441
-0.5819401078645959,-0.5277948974376483,-0.53096113716417,-0.505530814770144,-0.24400066324986686,-1.4847006449043432,-1.0751138165223488,-1.1639448776954195,-0.043961352977617274,-0.6122337438282,-0.8830222079489868,-0.8258433181527288,-1.2351634875643294,0.5655940822642521,-0.876667629991553,-0.7063796623049216,-0.4744682936905742,-0.7777037393117613,-0.1076663175683311,-1.0247441638544472,-0.9589789566936161,-0.4800295128103972,-0.5946175410217619,-1.3348352706068234,-1.0490545220616878,-0.862856224601924,-1.1886322836071992,-0.7859264977930704,-0.7124294806506912,-1.1883426696581725,-0.9108724376798694,-0.14235210306342252,-0.4972824666255185,-0.6467635407512885,-1.1058813510121055,-1.1374089215324314,-1.1178278698728255,-0.6783137078004272,-0.5384840196604167,-0.6832833214455094,-0.7017157536015296,-0.8023030461480138,-0.5271808534939464,-0.43612050364975713,-0.36567172730256575,-0.8362648507359965,-1.838142892327703,-1.1266384218491423,-0.782985370235295,-0.7153716738772348,-0.4714246066987499,-0.8952385913879932,-1.933817648650893,-0.7099077504426214,-0.8922162661587247,-0.5353954218448156,0.5353273986422424,-0.6644441713983255,0.485368705216809,-1.0109674458122773,0.6902449564114544,0.14314420574519282,-0.619846341997707,-0.5906942675303597,0.7872299233403943,-0.9399538414269165,0.6357076526516859,-1.133571673988569,-0.6531746861452773,-0.9903535123447821,-0.780909453876191,-1.3758234687303186,-1.297890629482067,-0.5569613303246806,-0.6134825779406444,-0.6133113241609283,-4.138015858825681,-0.46834353105948984,-0.6264031049300084,-0.665527789562792,-3.074698513255959,-0.7313465951790664,0.03775669961942744,-0.09731951441783382,-0.9796523225002342,-0.7307523224756844,-0.7692252878980612,-0.2732775131146612,-0.7571243617109668,-0.41929830887384933,-0.3637749803147069,-0.4644717081168659,-0.7968671379925818,-0.43190549129091943,-0.5141215185476632,-0.8298036468709367,-0.38582182807762017,-0.3333766419533818,-0.4333669464127006,-0.49303460589290504,-1.611853754889837,-0.6881992001936654,-0.3224279739124604,-0.549846419474513,-0.5923753336510765,-0.46439400677395165,-0.5807110389004968,-0.7734164701166006,-0.5071988231330744,-0.6446911964129977,-0.6794818610707702,-0.6219068973192713,-0.7481923442793839,-0.4031844493099569,-0.37212975219423067
0.6902361224032166,-0.5277948974376483,0.7654446613376324,-0.35302215501896766,-0.1346759326878996,0.03746540920811253,0.1166634263017702,0.5300795389946718,-0.043961352977617274,0.45672928730332213,0.7938709273387524,1.552344608969953,0.040668047789768035,-0.6966074007548417,0.6173656512260746,-0.49191389242756256,0.6665665678484018,0.2841454726762985,0.38684758289086413,1.3475573436767274,-0.16262992818490188,0.6962214646096206,0.4310328026620632,1.1092689227293113,0.3140261891697815,0.6247547736812187,0.3215849316263937,0.2664157619637527,0.10681257133481982,-0.5164981736920778,-0.9108724376798694,-0.14235210306342252,-0.4972824666255185,-0.6467635407512885,-1.1058813510121055,-0.5980613536989255,-0.5378690144440609,-0.4801377354770775,1.9471725986385016,-0.15510932541620176,0.46412114512656377,0.3728874479006839,-0.15449819196355027,-0.43612050364975713,-0.36567172730256575,-0.063677985920212,0.8138086324758966,-0.8626869529105828,-0.33669500769136784,0.6954718912230177,-0.4714246066987499,-0.6716035580370585,0.6723279268439752,0.04075393443225838,-0.4124887466627189,0.9224968059276814,0.45583324063782915,-0.6644441713983255,0.485368705216809,-0.8408289317562395,0.34855081496347845,0.18006334540351232,0.9997292174492326,-0.4633691975107978,0.4106167555050326,0.08883423036478467,-0.24406498046982578,-0.029516117398390475,-0.12436143400994688,-0.9903535123447821,-0.780909453876191,-0.8363026320982943,-0.7422991082571037,-0.5569613303246806,0.35729284892202895,-0.6133113241609283,-0.585817774700245,-0.46834353105948984,-0.6264031049300084,-0.14567289707516268,0.6371472077959505,-0.4284820200548272,0.44571483561065134,0.13904872936081722,-0.35185855526761206,-0.2719864578055849,-0.4490932365093084,-0.22867757415360263,0.33062365137069283,-0.4489185572015426,-0.057555956015819594,-0.3967519771533486,0.16706962760414032,-0.27387690758355343,0.16172257146545582,0.5911497285959496,-0.23215364005851563,-0.3333766419533818,-0.28556896097667955,-0.40327559071073793,-0.29145224352327614,0.7027184074970495,-0.5776011379154978,-0.549846419474513,-0.5923753336510765,0.10933307348484216,0.3592364654326125,0.07327400534385818,-0.24903165345822065,1.5190298595848835,-0.34194973715373994,1.9738623100630004,0.08897124535851937,-0.4031844493099569,-0.1335998927209869
0.3026199272434925,-0.5277948974376483,0.62139957261521,-0.14967727535073255,-0.10313995271810134,-0.1316641523599381,0.1166634263017702,0.19127465565665347,-0.043961352977617274,0.45672928730332213,-0.8830222079489868,0.7596152999290592,-0.307286007306804,-0.6966074007548417,0.4513619533130048,-0.45338710741965377,-0.7597270090753182,-0.7777037393117613,-0.21755829544815225,0.457944278352537,-0.4280796043544733,-0.24477931732639363,-0.2707279588058171,-0.22387881909039856,0.5866423314160754,0.4594646627608695,0.6571887572338588,-0.7859264977930704,-0.3028084546579357,-0.5164981736920778,-0.283506068222941,-0.037360043646313165,-0.4972824666255185,-0.2889601813720743,-0.31117583194033777,-1.1374089215324314,-0.7311886329203157,-0.4801377354770775,0.17170358556784568,-0.6832833214455094,-0.41025652891950626,-0.41057288146511456,-0.3408395227287483,-0.382016358253509,-0.36567172730256575,0.3371925571445819,0.434958414646811,-1.1266384218491423,-0.782985370235295,1.5016682141374478,-0.4714246066987499,-0.7759665869592945,0.6723279268439752,-0.14470366353798525,0.13120241651395334,0.40708035027033923,0.7897087576764469,-0.6644441713983255,0.485368705216809,-0.10356204658746362,-1.0865646078203293,-0.5263229592976645,0.2439272960719752,-0.6812365585581504,-0.5384484729952093,0.4950736325883385,0.6357076526516859,0.600204450672708,-0.3711409375714143,-0.3933297302640492,-0.780909453876191,-1.3758234687303186,-0.9028033353770534,0.41710414434934956,-0.6134825779406444,-0.3526276452838378,-0.6647555256905797,-0.46834353105948984,0.11107660901017764,-0.3882718330399259,0.3062785797579942,-0.7313465951790664,1.544063649761192,-0.03222517466981098,-0.3844108375398349,-0.48607780633945086,-0.08627861897299588,-0.24949076006892607,0.15926299307475458,-0.4113465603217709,-0.6711953936064161,-0.5547640506878588,0.3919881687569519,-0.43190549129091943,-0.5141215185476632,-0.5266654110877337,-0.3038656660250151,-0.30963877677706114,0.005120374957929377,-0.28732853323711455,1.2014924415714825,-0.6881992001936654,-0.38801164881842093,-0.549846419474513,-0.062402718003005314,-0.46439400677395165,0.4206501811466035,-0.7734164701166006,0.45542416139046343,-0.6446911964129977,0.7588605049913479,-0.6219068973192713,-0.7481923442793839,-0.4031844493099569,-0.2945457124565305
0.31255880404245984,-0.5277948974376483,-0.6750062258865925,0.002831384400443795,-0.24400066324986686,-0.8081823986321407,0.5139225072431431,-0.14753022768136478,-1.129257254612544,0.6211851382466332,0.7938709273387524,0.3632506454086122,0.44661444540243544,-1.012157771509615,-1.0426713279046227,-0.7603171613159938,-0.7597270090753182,-0.1405942121189254,-0.4373422512077946,-0.1351310985302567,-0.9589789566936161,-0.9505299037784043,-0.6485991380577526,-1.1126439803035384,-0.2312060953228062,-1.028146335522273,-1.3564341964109319,-0.7859264977930704,-0.3028084546579357,0.15534632227401685,0.03017711650552316,-0.037360043646313165,-0.4972824666255185,-0.6467635407512885,-0.8409795113215163,-1.1374089215324314,-1.1178278698728255,-0.6783137078004272,0.5267973881819769,0.3730646706131059,0.17266192044454043,-0.018842716782215333,-0.2476688573461493,-0.43612050364975713,-0.36567172730256575,-0.3552201990582439,-0.8910173477549889,-0.33478401503346394,-0.33669500769136784,-0.31227351242001977,-0.4714246066987499,-0.7759665869592945,0.6723279268439752,1.9983618965219323,0.38705714474942526,2.056412988581844,1.3832652324117674,1.274017346552765,0.485368705216809,1.2575460658608377,0.34855081496347845,0.438497364361192,1.994205434812451,-0.36433858749558296,-0.11664170477287952,1.3814141143000753,0.6357076526516859,-1.460699264121864,0.05190966413685,1.248485726428947,-0.780909453876191,-1.3758234687303186,-1.297890629482067,-0.5569613303246806,0.6808846837635982,-0.6133113241609283,0.5982482533415671,-0.46834353105948984,-0.6264031049300084,0.027612080950177583,0.9290901286267553,0.07629228797168207,1.544063649761192,1.5048274974216787,0.2811027782681178,0.18677940686451466,0.08446188984288712,0.08352199857380736,2.28672240540474,-0.4540209234373637,0.7410166886360976,-0.23873990361883826,0.16706962760414032,0.8323231783680084,0.38700573705406893,0.6858784379434748,-0.07848545203941108,-0.3333766419533818,0.3915891831288471,-1.1313031664132236,-0.31401176787284585,0.3371657682335103,-0.465702143117968,-0.549846419474513,0.26332187737063717,-0.46439400677395165,-0.5807110389004968,1.0990885895026095,-0.06312531076062307,-0.11300291627757598,-0.3477165920852856,-0.14351572650960623,0.48609818869131316,-0.4031844493099569,-0.14854032429313663
-0.5024290934728576,-0.5277948974376483,-0.38691604844174754,-0.4546945948530852,-0.23208707081683197,-0.892747179416166,-0.6778547355809758,-0.8251399943574013,-0.043961352977617274,-0.11886619099826666,0.7938709273387524,-0.4294786636322818,-0.8292170899516621,-1.012157771509615,-0.7106639320784833,-0.7782963276530179,-1.3302444398448063,-1.0962585029081793,-0.6021802180275263,-0.43166878697165356,-0.6935292805240447,-0.9505299037784043,-0.5946175410217619,-0.6682613996969685,-0.7764383798153939,-0.6975661136815748,-0.8530284579997341,-0.7859264977930704,0.10681257133481982,-0.7404463390141094,-0.9108724376798694,-0.14235210306342252,-0.4972824666255185,-0.6467635407512885,-0.8409795113215163,-0.9576263989212629,-1.1178278698728255,-0.6783137078004272,-0.5384840196604167,-0.6832833214455094,-0.7017157536015296,-0.41057288146511456,-0.43401018811134734,-0.43612050364975713,-0.36567172730256575,-0.8107549070864188,-0.5121671299259032,-0.5987354839720234,0.10959535485255932,-0.11072443169141227,-0.4714246066987499,-0.6716035580370585,0.6723279268439752,-0.2683420621848143,0.06723877283328696,-0.005252784567547912,1.3832652324117674,-0.6644441713983255,0.485368705216809,-0.6706904177002019,-1.4453434635162812,-1.1121067493848862,0.4030434774843297,-0.1662773199304533,-0.6439001650507917,-0.46512857070505065,-0.24406498046982578,-0.458871057980593,0.40445181812538356,-0.9903535123447821,-0.780909453876191,-1.0161429109756357,-1.297890629482067,-0.5569613303246806,-0.6134825779406444,-0.6133113241609283,-0.585817774700245,-0.46834353105948984,-0.6264031049300084,-0.665527789562792,0.9290901286267553,0.48011170531789027,1.1047241241009755,-0.119667072518553,-0.2976047514805741,-0.2719864578055849,-0.12896118512055557,-0.2732775131146612,0.08813206227584104,-0.5296287727210521,-0.814098142931452,0.19579211351288367,-0.2546526370573815,-0.43190549129091943,-0.5141215185476632,-0.26142229668418215,-0.3089877340680679,-0.3333766419533818,-0.46986767540208,-0.5586046659814369,-0.407026421098112,-0.05361360695863155,-0.34737167216055304,-0.02236713433142166,0.2019951672277867,1.8913964722730692,-0.5807110389004968,-0.7734164701166006,-0.5071988231330744,-0.6446911964129977,-0.6794818610707702,-0.6219068973192713,-0.7481923442793839,-0.4031844493099569,0.06618368946518877
