jml_sls,ds_dataran,ds_tki,jml_ponpes,ds_smp,pokesdes,apotik,nakes_stay,ds_nakes_stay,ds_covid,jml_sktm,jml_buta,ds_tuli,ds_bisu,ds_bisutuli,ds_grahita,jml_grahita,jml_laras,ds_rth,ds_rtnh,ds_transport,ds_logam,ds_galian,ds_mknan,ds_sentraind,jml_sentraind,ds_semipermanen,jml_nonpermanen,ds_wrgmkn,jml_wrgmkn,jml_kelontong,ds_faskur,ds_salon,ds_agenbank,P_ponpes,P_praktik_bdn,P_bdd_stay,P_buta,P_tuli,P_bisu,P_grahita,P_laras,P_ganda,P_jlnaspal,P_angkum,P_jasakirim,P_logam,P_kayu,P_kospin,P_koperasi,P_toko,P_semipermanen,P_wrgmkn,P_losmen,P_faskur,P_faskube,P_salon,P_agenbank,R_sls,R_tki_perem,R_tki,R_sdmi,R_pkm_inap,R_pkm_noninap,R_pustu,R_poli,R_praktik_bdn,R_apotik,R_dokter_stay,R_nakes_stay,R_buta,R_tuli,R_bisutuli,R_grahita,R_laras,R_furnitur,R_mknan,R_minuman,R_nonpermanen,R_swalayan,R_wrgmkn,R_losmen,R_kelontong,C_pkm_inap,C_pkm_noninap,C_pustu,C_poli,C_praktik_dr,C_dokter_stay,C_furnitur,C_galian,C_kospin,C_permanen,C_swalayan,C_losmen,C_kelontong
0.5013974632228383,1.6297151936721674,-0.40889166768965896,-0.7489853349000771,0.19127465565665347,1.2705685444712334,-0.47860313306662294,0.12477918021167335,-0.06550665924529481,-0.9283198289798483,-0.6229049614544524,-0.24677913331773138,1.5677130917548192,1.940632720559521,0.1028197479846695,-0.22387881909039856,-0.21006243293797366,1.5061054821485225,-0.29013807239307843,-0.5019108179498942,1.6164954392033137,-0.9108724376798694,-0.6467635407512885,-0.9576263989212629,-0.5365528646178718,-0.40681588796364243,0.7882098498214309,-0.8337265878542499,1.4374846131050374,-0.4438852505371194,0.3007497805023279,1.4158304231050403,-1.1266384218491423,-0.11072443169141227,-0.8922162661587247,0.5738700476848276,0.07366515322987541,-0.5212160992381297,0.438497364361192,0.620020131896503,-1.291404619304861,0.03847395960679086,0.31164020486469796,0.6357076526516859,0.6730646788504884,-0.4608789388664934,-0.9903535123447821,-1.2426673423311003,-0.6273131238540064,-0.9373239276933244,-0.5091973495686862,-0.03567954337598139,0.1676787929047848,-0.46834353105948984,0.4010218281419634,-0.6264031049300084,-1.152463728510822,-0.8523337565405034,-0.26734840581006,-0.4575122682477162,-0.48021151472556983,-0.7316351817768779,0.08696095966605455,-0.8453385819776067,-0.9321399589146598,-0.3636240633083818,-0.17857189085367778,-0.3946732799876142,-0.2732775131146612,-0.36157964731702436,-0.5275290410340534,1.1566080508874115,-0.3536574305273748,-0.643571413639217,0.47377642246905455,-0.845516123807008,-0.6343452142903296,-0.6632737290206522,-0.8298036468709367,-0.38582182807762017,-0.52440138093686,-0.3103688058542925,-0.3171739118983483,0.5883363129139446,-1.0513503589403348,1.5148883360689953,-0.549846419474513,-0.8252645404936603,-0.8290135943223778,4.431894142308597,-0.5129722961479986,-0.6446911964129977,-0.7481923442793839,-0.7735684071937332,-0.4031844493099569,-0.3678448899099506
-0.2638960502976428,0.045219217725519956,-0.15292937175080748,-0.7489853349000771,-1.1639448776954195,-0.03469693034316751,-0.47860313306662294,-0.7501517579589355,0.8811444530190256,-0.7244919621388033,-0.669137103463943,-0.5653338969141494,0.4874746770262477,0.7544819667939338,0.1028197479846695,-0.6682613996969685,-0.45464507408904115,-0.4745326292120496,-0.5494243588077072,0.27101227401972844,-0.20169578092052726,-0.9108724376798694,-0.6467635407512885,-0.9576263989212629,-0.004044368326265387,0.007339461896251274,-0.3620717659894013,-0.8337265878542499,-0.4708168363118241,-0.760036617406029,-0.24224759146725655,0.26712997712926667,-1.1266384218491423,-0.9169207546058422,-0.8922162661587247,-0.23552516671993545,0.485368705216809,0.5659925674324707,1.0023534207595635,1.4879266540754783,-0.6500075031210268,-0.36440807350608717,1.3149503878073125,0.6357076526516859,0.8291937637660146,-0.6531746861452773,-0.9903535123447821,-1.2426673423311003,-0.6273131238540064,-0.9373239276933244,-0.5091973495686862,-0.2692265073642051,-0.2628906675319982,-0.46834353105948984,0.950295419915336,-0.6264031049300084,-1.152463728510822,-1.012093600029292,-0.1623305837775309,-0.3504182472400189,-0.12797828427306404,-0.8894642713281047,-0.7889938571790881,-0.06423198165155013,0.01773288857608157,-0.3636240633083818,-0.46530400171744474,-0.3946732799876142,-0.2732775131146612,-0.590844387189744,-0.389975549331969,0.740392931682947,0.7667894049014016,-0.2697583485908007,-0.34410836383738347,-0.052647213237663346,-0.5935958753858946,-0.6632737290206522,-0.8298036468709367,-0.38582182807762017,-0.5725933961084206,-0.3103688058542925,-0.12830579567405595,-0.6881992001936654,-0.23453546057887703,-0.5609140644795898,-0.549846419474513,-0.8252645404936603,-0.8290135943223778,-0.5443321501093403,-0.5129722961479986,-0.6446911964129977,0.00041693526839984245,-0.7735684071937332,-0.4031844493099569,-0.502995295509829
0.08396463766621225,0.18926430644794245,-0.9208162595673619,-0.7489853349000771,-1.1639448776954195,0.1284612540086326,-0.47860313306662294,-0.5861022070519464,0.25004371150947863,-0.9283198289798483,-0.809117755659345,-0.9900735817093733,-0.5927637377023237,0.16140658991114012,-0.4280796043544733,-0.4460701093936835,-0.7603733755278754,-0.6545906393357379,-0.5494243588077072,-0.5019108179498942,-0.036405670000178074,-0.5971892529514052,-0.6467635407512885,-1.1374089215324314,-0.5365528646178718,-0.40681588796364243,-0.7454989712596787,-0.08012932880979054,0.04962901352913812,-0.5804051589577849,-0.6504066898605012,-1.5379707236898061,-0.5987354839720234,-1.3200189160630573,-0.8922162661587247,-0.34794114234030943,0.10797379388396769,-1.644665065959759,-0.5952387114695268,0.4030434774843297,-0.4362084330358884,-0.095820051430835,-0.6916700516540002,0.6357076526516859,0.8291937637660146,-0.30063253215674374,-0.6172136541414222,-1.2426673423311003,-0.6273131238540064,-0.9373239276933244,-0.5091973495686862,-0.7752448865217507,0.5982482533415671,-0.46834353105948984,-2.0707093650482595,-0.16547829063126462,-0.5878857040470841,-1.6777595501294476,0.044787901238466564,-0.5646070746152325,-0.5614963356327239,-1.0209885126207934,0.8169008244215339,-0.8453385819776067,-1.12211703608515,-0.3636240633083818,-0.5130932125374682,-0.3946732799876142,-0.24354433940712605,-0.47768171027657025,-0.7720676851951671,-0.4851278800238345,-0.47575753988533115,-0.6662267282595413,-0.582659217769467,-0.8140537112496685,-0.6424951896498156,-0.6632737290206522,-0.07196033093833011,-0.38582182807762017,-0.4554207560589517,-0.3103688058542925,-0.5103575333107686,-0.21985936360613054,-1.0513503589403348,-0.9633593423116206,-0.549846419474513,0.11027288310098034,0.3647865745205924,1.135365006942891,-0.5129722961479986,-0.6446911964129977,-0.7481923442793839,-0.7735684071937332,-0.4031844493099569,-0.38883714868408903
0.8591970279856606,1.485670104949745,0.614957516065747,-0.7489853349000771,-0.14753022768136478,1.9232012818784336,-0.14577172890937634,0.10655145233311901,1.1966948237737989,-0.7244919621388033,-0.34294365706364854,0.07177563027868658,1.0275938843905335,2.237170409000918,-0.16262992818490188,0.2205037615161714,0.034520208213093775,0.4257574214063923,-0.030851785978449557,-0.5019108179498942,1.4512053282829647,-0.5971892529514052,-0.6467635407512885,-1.1374089215324314,-0.5365528646178718,-0.40681588796364243,0.021355439280876153,-0.08012932880979054,0.7435568133170877,-0.5947756756336444,0.2788841145169755,-0.38927027771403255,-0.5987354839720234,0.4939228104944102,-0.8922162661587247,-0.17128742820823428,0.26971445076058914,-0.4487355469732526,0.14314420574519282,0.9713156153304142,-0.7721783599961426,0.11521340714744129,-0.34130773167869954,0.46813190463070625,0.6656299686993672,-0.25026933103975885,-0.7771307170385259,-1.0534021658900021,-0.6273131238540064,-0.9373239276933244,-0.5091973495686862,-0.4694096046740177,-0.5294336871482807,-0.46834353105948984,-1.0637077801304102,-0.6264031049300084,-0.8298477048530629,-0.2969781586636524,-0.06523076487816645,-0.41501487771825796,-0.362800835299466,-0.7316351817768779,-0.7889938571790881,-0.027036429255071256,-0.3260313744169882,-0.3636240633083818,-0.23773883436524867,-0.27211306595138496,-0.2732775131146612,-0.34142452240454535,-0.3637749803147069,0.45961340571275533,-0.3290322461898313,-0.4704197066565305,-0.10069027267475306,-0.80416512099952,-0.6424951896498156,-0.6442650699944829,-0.39675162263824765,-0.32728162451536624,-0.5771831029296055,-0.3103688058542925,-0.29614020120069184,-0.6881992001936654,-0.20788453356002876,-0.3399950296908427,-0.549846419474513,-0.8252645404936603,-0.8290135943223778,1.8444574993213807,-0.5129722961479986,-0.6446911964129977,0.7978772612769736,0.8948390864834479,-0.4031844493099569,-0.3565434812941761
-0.4527347094780212,-1.10714149205386,-0.9208162595673619,-0.36822702436528887,-1.5027497610334377,-1.0136460364539681,-0.47860313306662294,-0.6043299349305007,-0.6966074007548417,-0.9283198289798483,-0.7705909706514361,-1.0962585029081793,-0.8628233413844666,-0.43166878697165356,-0.6935292805240447,-0.8904526900002535,-0.8826646961034091,-0.20444561402651704,0.747007073265437,-0.5019108179498942,-0.862856224601924,-0.9108724376798694,-0.6467635407512885,-1.1374089215324314,-0.004044368326265387,0.007339461896251274,-1.128926176529956,-0.45692795833202027,-1.5117085359937485,-0.9324828175163434,-0.7524464644588125,-1.5379707236898061,-1.1266384218491423,-0.7153716738772348,0.2043037564731735,0.9592963303659167,0.485368705216809,-1.3599199401135824,-0.4475621114868057,0.7440067506450087,-0.10023850607563425,0.9593471971435225,1.4105037946217203,0.6357076526516859,0.8291937637660146,-0.0488166957920597,-0.9903535123447821,-0.10707632343019616,-0.6273131238540064,-0.9373239276933244,-0.5091973495686862,-1.203414260556446,-2.1081883754164834,-0.46834353105948984,-2.0707093650482595,-0.6264031049300084,-1.152463728510822,0.03775669961942744,0.08146085412157417,-0.5646070746152325,-0.5614963356327239,-0.855643752138556,1.9639767130562336,-0.8453385819776067,-0.5250527898340286,-0.3636240633083818,0.6133559428840889,-0.3946732799876142,-0.2732775131146612,-0.147431251128664,-0.7960853778224487,0.7503027973054242,-0.4644717081168659,-0.4348184979674493,0.48838150793881246,-0.8832721817507714,-0.6424951896498156,-0.6632737290206522,-0.18022561052190308,-0.38582182807762017,-0.6989454498002595,-0.3103688058542925,-0.323266425290966,-0.2925625031767616,-1.0513503589403348,-0.19527595113559806,-0.549846419474513,-0.8252645404936603,-0.8290135943223778,-0.7749346412944288,-0.5129722961479986,-0.6446911964129977,-0.7481923442793839,-0.7735684071937332,-0.4031844493099569,-0.3769374151916441
-0.5819401078645959,-0.53096113716417,-0.9208162595673619,-0.7489853349000771,-1.1639448776954195,-0.687329667750368,-0.47860313306662294,-1.0053399482586964,0.5655940822642521,-0.9283198289798483,-0.7063796623049216,-0.7777037393117613,-0.5927637377023237,-1.0247441638544472,-0.9589789566936161,-1.3348352706068234,-1.0661016769667098,-0.9246776545212705,-0.5494243588077072,-0.5019108179498942,-0.862856224601924,-0.9108724376798694,-0.6467635407512885,-1.1374089215324314,-0.5365528646178718,-0.40681588796364243,-1.128926176529956,-0.8337265878542499,-2.0321543858347106,-0.9540385925301327,-0.8362648507359965,-1.0456705325573317,-1.1266384218491423,-0.7153716738772348,-0.8922162661587247,0.5353273986422424,0.485368705216809,0.6902449564114544,0.14314420574519282,-0.619846341997707,-1.444118213916651,-0.9399538414269165,0.3594168346958184,0.6357076526516859,-1.133571673988569,-0.6531746861452773,-0.9903535123447821,-1.2426673423311003,-0.6273131238540064,-0.9373239276933244,-0.5091973495686862,-1.203414260556446,-4.138015858825681,-0.46834353105948984,-0.775993024319569,-0.6264031049300084,-1.152463728510822,0.03775669961942744,-0.09731951441783382,-0.5646070746152325,-0.5614963356327239,-0.9796523225002342,-0.7889938571790881,0.3821146471061965,-0.5250527898340286,-0.3636240633083818,-0.28780317118273185,-0.3946732799876142,-0.2732775131146612,-0.7571243617109668,-0.3637749803147069,0.6412942754581732,-0.4644717081168659,-0.755229376169179,-0.7968671379925818,-0.8832721817507714,-0.6424951896498156,-0.6632737290206522,-0.8298036468709367,-0.38582182807762017,-0.7256737424648075,-0.3103688058542925,-0.4333669464127006,-0.6881992001936654,-0.6177325733904251,-0.3224279739124604,-0.549846419474513,-0.8252645404936603,-0.8290135943223778,-0.7749346412944288,-0.5129722961479986,-0.6446911964129977,-0.7481923442793839,-0.7735684071937332,-0.4031844493099569,-0.37212975219423067
0.6902361224032166,0.7654446613376324,-0.15292937175080748,-0.36822702436528887,0.5300795389946718,1.2705685444712334,0.1870596752478703,0.8174328395967387,-0.6966074007548417,-0.7244919621388033,-0.49191389242756256,0.2841454726762985,0.4874746770262477,1.3475573436767274,-0.16262992818490188,1.1092689227293113,0.21795718907639436,0.4257574214063923,-0.29013807239307843,-0.11544927196508288,0.6247547736812187,-0.9108724376798694,-0.6467635407512885,-0.5980613536989255,-0.5365528646178718,-0.40681588796364243,1.1716370550917083,1.0502665597568985,0.04962901352913812,-0.6594430006750124,-0.063677985920212,0.9235302319725659,-0.8626869529105828,0.6954718912230177,-0.4124887466627189,0.45583324063782915,0.485368705216809,0.34855081496347845,0.18006334540351232,0.9997292174492326,1.0336600268125928,0.08883423036478467,0.22803099229611193,-0.24406498046982578,-0.029516117398390475,-0.12436143400994688,-0.9903535123447821,-1.2426673423311003,-0.25046643638537563,0.9770293275851187,-0.20596347792585207,0.7233479996701735,-0.585817774700245,-0.46834353105948984,0.7614826208551112,-0.6264031049300084,-0.9407469735712553,0.44571483561065134,0.13904872936081722,-0.4173521085398071,-0.44973000492893567,-0.35185855526761206,0.4154319717246939,-0.3083272572421181,0.7063940465699916,-0.3636240633083818,0.14400186528707568,-0.07295239642162892,-0.22867757415360263,0.33062365137069283,-0.057555956015819594,0.1507555456153366,-0.3967519771533486,-0.07435579272417224,0.16706962760414032,-0.6237018790904251,-0.5416402531255422,-0.5135803894962298,0.5911497285959496,-0.23215364005851563,-0.5658606660949542,-0.3103688058542925,-0.28556896097667955,0.7027184074970495,0.7755243835022605,-0.5776011379154978,-0.549846419474513,1.953178319743752,0.9437137557644482,0.3597411685016695,-0.5129722961479986,1.5190298595848835,0.08897124535851937,0.1298385295741292,-0.4031844493099569,-0.1335998927209869
0.3026199272434925,0.62139957261521,0.3589952201268955,0.012531286169499343,0.19127465565665347,1.2705685444712334,-0.47860313306662294,0.4528782820256517,-0.6966074007548417,0.09081950522537698,-0.45338710741965377,-0.7777037393117613,-0.3227041340201809,0.457944278352537,-0.4280796043544733,-0.22387881909039856,0.21795718907639436,0.6058154315300807,-0.5494243588077072,-0.5019108179498942,0.4594646627608695,-0.283506068222941,-0.2889601813720743,-1.1374089215324314,0.528464127965341,1.2498055114759323,1.1716370550917083,-0.45692795833202027,-0.12385293641784928,-0.6953692923646612,0.3371925571445819,0.4312300408400915,-1.1266384218491423,1.5016682141374478,0.13120241651395334,0.7897087576764469,0.485368705216809,-1.0865646078203293,-0.5263229592976645,0.2439272960719752,-0.5929943864077963,0.4950736325883385,-0.2011628036885792,0.6357076526516859,0.600204450672708,-0.3711409375714143,-0.3933297302640492,-0.4477536410241729,-0.6273131238540064,-0.3539019978130618,-0.5091973495686862,0.8517988170186148,-0.6647555256905797,-0.46834353105948984,0.34609446292261686,0.11107660901017764,-1.152463728510822,1.544063649761192,-0.03222517466981098,-0.19810556392978956,-0.12436599646471758,-0.3844108375398349,-0.7889938571790881,-0.27252363819935355,0.271032871834133,-0.3636240633083818,0.2228532746260209,-0.3946732799876142,-0.24949076006892607,0.15926299307475458,-0.6711953936064161,-0.3325157968256002,-0.5547640506878588,0.006636788827607921,0.3919881687569519,-0.5510221943455281,-0.6424951896498156,-0.5036008335279348,-0.5266654110877337,-0.3038656660250151,-0.5759951538647498,-0.3103688058542925,0.005120374957929377,-0.6881992001936654,0.8948876087604226,-0.38801164881842093,-0.549846419474513,-0.8252645404936603,2.9480918579184947,0.2324091624973038,0.40161206225097784,-0.6446911964129977,-0.7481923442793839,1.151297966809573,-0.4031844493099569,-0.2945457124565305
0.31255880404245984,-0.6750062258865925,0.103032924188044,-0.36822702436528887,-0.14753022768136478,-1.0136460364539681,-0.47860313306662294,0.6898387444468583,-1.012157771509615,0.09081950522537698,-0.7603171613159938,-0.1405942121189254,-0.5927637377023237,-0.1351310985302567,-0.9589789566936161,-1.1126439803035384,-0.943810356391176,-0.4745326292120496,-0.5494243588077072,-0.5019108179498942,-1.028146335522273,0.03017711650552316,-0.6467635407512885,-1.1374089215324314,-0.5365528646178718,-0.40681588796364243,0.40478264455115354,-0.08012932880979054,-0.9912626861527862,-0.5372936089302064,-0.3552201990582439,-0.7174704051356822,-0.33478401503346394,-0.31227351242001977,0.38705714474942526,1.3832652324117674,0.485368705216809,0.34855081496347845,0.438497364361192,1.994205434812451,-0.4362084330358884,1.3814141143000753,0.5345980314715105,0.6357076526516859,-1.460699264121864,0.05190966413685,1.248485726428947,-0.5802392446600991,1.3825358558802014,1.2505083640534678,1.9166736235739872,2.221940885862098,0.5982482533415671,-0.46834353105948984,0.4467946123513873,-0.6264031049300084,0.5412703110057108,1.544063649761192,1.5048274974216787,0.744326218952933,0.6306778585410181,0.2811027782681178,2.4228147768354185,-0.8453385819776067,1.6641869592073193,-0.3636240633083818,2.4657374564830894,-0.3946732799876142,0.08352199857380736,2.28672240540474,0.7410166886360976,0.1507555456153366,-0.23873990361883826,-0.41701751980984386,0.16706962760414032,0.7779777552754447,-0.6424951896498156,-0.6632737290206522,0.6858784379434748,-0.07848545203941108,-0.12280162870365988,-0.3103688058542925,0.3915891831288471,0.3371657682335103,-1.0513503589403348,-0.465702143117968,-0.549846419474513,-0.3132072554482163,-0.39340367420996575,-0.42640668070493887,-0.5129722961479986,-0.11300291627757598,0.48609818869131316,0.1144035042336236,-0.4031844493099569,-0.14854032429313663
-0.5024290934728576,-0.38691604844174754,-0.6648539636285105,-0.36822702436528887,-0.8251399943574013,0.4547776227122328,-0.47860313306662294,-0.3491417446307398,-1.012157771509615,-0.7244919621388033,-0.7782963276530179,-1.0962585029081793,-1.1328829450666096,-0.43166878697165356,-0.6935292805240447,-0.6682613996969685,-0.8826646961034091,-0.5645616342738938,0.2284345004361793,-0.5019108179498942,-0.6975661136815748,-0.9108724376798694,-0.6467635407512885,-0.9576263989212629,-0.5365528646178718,-0.40681588796364243,0.021355439280876153,-0.45692795833202027,-0.9912626861527862,-0.760036617406029,-0.8107549070864188,-0.22517021400320775,-0.5987354839720234,-0.11072443169141227,0.06723877283328696,1.3832652324117674,0.485368705216809,-1.4453434635162812,-1.1121067493848862,0.4030434774843297,0.15173895090350412,-0.46512857070505065,0.22803099229611193,-0.24406498046982578,-0.458871057980593,0.40445181812538356,-0.9903535123447821,-0.7458462790142707,-0.6273131238540064,-0.9373239276933244,-0.5091973495686862,0.7233479996701735,-0.585817774700245,-0.46834353105948984,0.950295419915336,-0.6264031049300084,-0.30559670875255557,1.1047241241009755,-0.119667072518553,-0.4664370972316156,-0.4869854484968651,-0.2976047514805741,1.619857800628476,0.2286840674933705,-0.0772535602822119,0.25723952449969,0.4068398964168932,-0.3946732799876142,-0.2732775131146612,0.08813206227584104,-0.814098142931452,-0.4215397663780422,0.19579211351288367,-0.5416221240346926,-0.2546526370573815,-0.46795969749421734,-0.6200829815333103,-0.6632737290206522,-0.26142229668418215,-0.3089877340680679,-0.5151882272459763,-0.3103688058542925,-0.46986767540208,-0.05361360695863155,-0.21786576877558197,-0.34737167216055304,-0.02236713433142166,-0.8252645404936603,-0.8290135943223778,-0.12783581431541027,-0.5129722961479986,-0.6446911964129977,-0.7481923442793839,0.8750958234742144,-0.4031844493099569,0.06618368946518877
